lesson_id,step_id,field,include_arithmetic,pattern,edge,detail,text
sg-04-01,rem-sg-composite-add-k,remedial.check.explanationVariants,true,RAW_PI,,π,Cylinder π(2²)(6) = 24π; hemisphere ⅔π(2³) = 16π/3.
sg-04-01,rem-sg-composite-add-k,remedial.check.widget.prompt,false,RAW_PI,,π,"Cylinder (radius 2, height 6) plus hemisphere (radius 2). Total coefficient of π (2 decimals) = ?"
sg-04-02,c1,body,true,RAW_PI,,π,"Hollows price by SUBTRACTION: outer solid minus the removed one. Chapter 1's offset sweep — the tube — finally gets its bill: outer cylinder minus inner cylinder, π(R² − r²)h. Every ring-sectioned solid works this way, and the drilled cylinder that priced the sphere already showed the pattern."
sg-04-02,ch,explanationVariants,true,RAW_PI,,π,Ring (25 − 16) = 9 per unit length; 9 × 50 = 450π ≈ 1413.72 — about 1414 cubic units of concrete.
sg-04-02,ch,hints,true,WORD_TEARING,left,Concret⟦e = o⟧uter cylinder …,Concrete = outer cylinder minus the water channel.
sg-04-02,ch,hints,true,WORD_TEARING,left,Outer radiu⟦s = i⟧nner + wall = …,Outer radius = inner + wall = 4 + 1 = 5.
sg-04-02,ch,hints,true,WORD_TEARING,left,… radius = inne⟦r + w⟧all = 4 + 1 = …,Outer radius = inner + wall = 4 + 1 = 5.
sg-04-02,ch,hints,true,WORD_TEARING,left,… = inner + wal⟦l = 4 + 1 = 5⟧.,Outer radius = inner + wall = 4 + 1 = 5.
sg-04-02,ch,hints,true,WORD_TEARING,right,Concret⟦e = o⟧uter cylinder …,Concrete = outer cylinder minus the water channel.
sg-04-02,ch,hints,true,WORD_TEARING,right,Outer radiu⟦s = i⟧nner + wall = …,Outer radius = inner + wall = 4 + 1 = 5.
sg-04-02,ch,hints,true,WORD_TEARING,right,… radius = inne⟦r + w⟧all = 4 + 1 = …,Outer radius = inner + wall = 4 + 1 = 5.
sg-04-02,ch,hints,true,RAW_PI,,π,Per meter of length: π(25 − 16)(1); then 50 meters.
sg-04-02,ch,widget.fallbackFeedback,true,RAW_PI,,π,"π(5² − 4²)(50) = 450π ≈ 1413.72 — the wall is thin, but R² − r² = 9, not 1."
sg-04-02,ch,widget.numericErrors[].feedback,true,RAW_PI,,π,1256.64 ≈ 400π prices the WATER channel — the concrete is the ring: (25 − 16)(50) = 450π ≈ 1413.72.
sg-04-02,ch,widget.numericErrors[].feedback,true,RAW_PI,,π,"157.08 ≈ 50π uses (R − r)² = 1 — rings difference the squares: 9 per length, 450π total."
sg-04-02,ch,widget.numericErrors[].feedback,true,RAW_PI,,π,3926.99 ≈ 1250π pours the pipe SOLID — subtract the channel: 450π ≈ 1413.72.
sg-04-02,ch,widget.successFeedback,true,RAW_PI,,π,"π(5² − 4²)(50) = 450π ≈ 1413.72 — the wall is thin, but R² − r² = 9, not 1."
sg-04-02,i2,widget.commonErrors[].feedback,true,WORD_TEARING,left,…nstant section⟦s × l⟧ength: 126.,132 pads for the arc — constant sections × length: 126.
sg-04-02,i2,widget.commonErrors[].feedback,true,WORD_TEARING,right,…nstant section⟦s × l⟧ength: 126.,132 pads for the arc — constant sections × length: 126.
sg-04-02,i2,widget.fallbackFeedback,true,RAW_PI,,π,"Constant 21π sections over 6: 126 — the bend was free (chapter 2, still on duty)."
sg-04-02,i2,widget.prompt,false,RAW_PI,,π,"The tube from k1 (ring sections of constant area 21π, length 6) is BENT into a gentle arc, keeping every section the same. Its volume coefficient = ?"
sg-04-02,k1,explanationVariants,true,RAW_PI,,π,Outer π(25)(6) minus inner π(4)(6).
sg-04-02,k1,widget.fallbackFeedback,true,RAW_PI,,π,"π(25 − 4)(6) = 126π — R² − r², never (R − r)²."
sg-04-02,k1,widget.prompt,false,RAW_PI,,π,"A tube: outer radius 5, inner radius 2, length 6. Volume coefficient (of π) = ?"
sg-04-02,k1,widget.successFeedback,true,RAW_PI,,π,"π(25 − 4)(6) = 126π — R² − r², never (R − r)²."
sg-04-02,k2,explanationVariants,true,RAW_PI,,π,400 − π(4)(4) = 400 − 16π ≈ 349.73.
sg-04-02,k2,widget.fallbackFeedback,true,RAW_PI,,π,"400 − 16π ≈ 349.73 — mixed exact-and-π bookkeeping, subtraction across shapes."
sg-04-02,k2,widget.numericErrors[].feedback,true,RAW_PI,,π,400 ignores the hole — the drill removes π(2²)(4) = 16π ≈ 50.27: ≈ 349.73.
sg-04-02,k2,widget.numericErrors[].feedback,true,RAW_PI,,π,374.87 removes only half the bore (8π) — the full hole is 16π: ≈ 349.73.
sg-04-02,k2,widget.numericErrors[].feedback,true,RAW_PI,,π,299.46 subtracts the bore twice — once: 400 − 16π ≈ 349.73.
sg-04-02,k2,widget.successFeedback,true,RAW_PI,,π,"400 − 16π ≈ 349.73 — mixed exact-and-π bookkeeping, subtraction across shapes."
sg-04-02,k3,explanationVariants,true,WORD_TEARING,left,The mol⟦d = b⟧lock minus the…,The mold = block minus the hemisphere-shaped cavity.
sg-04-02,k3,explanationVariants,true,WORD_TEARING,right,The mol⟦d = b⟧lock minus the…,The mold = block minus the hemisphere-shaped cavity.
sg-04-02,k3,explanationVariants,true,RAW_PI,,π,Block 8 × 8 × 4 = 256; cavity ⅔π(27) = 18π ≈ 56.55.
sg-04-02,k3,widget.fallbackFeedback,true,RAW_PI,,π,"256 − 18π ≈ 199.45 — carve-outs bill exactly like caps, with a minus sign."
sg-04-02,k3,widget.numericErrors[].feedback,true,RAW_PI,,π,256 ignores the carving — the hemisphere removes ⅔π(27) ≈ 56.55: ≈ 199.45.
sg-04-02,k3,widget.numericErrors[].feedback,true,RAW_PI,,π,227.72 removes a CONE of matching size (⅓π·9·3 = 9π) — the carved bowl is a hemisphere holding ⅔π(27) = 18π: 256 − 18π ≈ 199.45.
sg-04-02,k3,widget.successFeedback,true,RAW_PI,,π,"256 − 18π ≈ 199.45 — carve-outs bill exactly like caps, with a minus sign."
sg-04-02,r1,takeaways,true,WORD_TEARING,left,Hollow volum⟦e = o⟧uter minus rem…,"Hollow volume = outer minus removed: tubes π(R² − r²)h, bores, carved cavities."
sg-04-02,r1,takeaways,true,WORD_TEARING,right,Hollow volum⟦e = o⟧uter minus rem…,"Hollow volume = outer minus removed: tubes π(R² − r²)h, bores, carved cavities."
sg-04-02,r1,takeaways,true,RAW_PI,,π,"Hollow volume = outer minus removed: tubes π(R² − r²)h, bores, carved cavities."
sg-04-02,r1,takeaways,true,RAW_PI,,π,Bends are free (Cavalieri); mixed exact-and-π answers are normal bookkeeping.
sg-04-02,rem-sg-composite-subtract-c,remedial.concept.body,true,WORD_TEARING,left,…raction: volum⟦e = o⟧uter solid − r…,"Hollow solids price by subtraction: volume = outer solid − removed solid. The tube: π(R² − r²)h — subtract the SQUARES, never square the difference ((R − r)² misprices the ring). Bores through blocks and carved cavities follow the same one-minus pattern, and bending a constant-section solid changes nothing (Cavalieri)."
sg-04-02,rem-sg-composite-subtract-c,remedial.concept.body,true,WORD_TEARING,left,…e = outer soli⟦d − r⟧emoved solid. …,"Hollow solids price by subtraction: volume = outer solid − removed solid. The tube: π(R² − r²)h — subtract the SQUARES, never square the difference ((R − r)² misprices the ring). Bores through blocks and carved cavities follow the same one-minus pattern, and bending a constant-section solid changes nothing (Cavalieri)."
sg-04-02,rem-sg-composite-subtract-c,remedial.concept.body,true,WORD_TEARING,right,…raction: volum⟦e = o⟧uter solid − r…,"Hollow solids price by subtraction: volume = outer solid − removed solid. The tube: π(R² − r²)h — subtract the SQUARES, never square the difference ((R − r)² misprices the ring). Bores through blocks and carved cavities follow the same one-minus pattern, and bending a constant-section solid changes nothing (Cavalieri)."
sg-04-02,rem-sg-composite-subtract-c,remedial.concept.body,true,WORD_TEARING,right,…e = outer soli⟦d − r⟧emoved solid. …,"Hollow solids price by subtraction: volume = outer solid − removed solid. The tube: π(R² − r²)h — subtract the SQUARES, never square the difference ((R − r)² misprices the ring). Bores through blocks and carved cavities follow the same one-minus pattern, and bending a constant-section solid changes nothing (Cavalieri)."
sg-04-02,rem-sg-composite-subtract-c,remedial.concept.body,true,RAW_PI,,π,"Hollow solids price by subtraction: volume = outer solid − removed solid. The tube: π(R² − r²)h — subtract the SQUARES, never square the difference ((R − r)² misprices the ring). Bores through blocks and carved cavities follow the same one-minus pattern, and bending a constant-section solid changes nothing (Cavalieri)."
sg-04-02,rem-sg-composite-subtract-k,remedial.check.widget.prompt,false,RAW_PI,,π,"Tube: outer radius 4, inner radius 1, length 3. Coefficient of π = ?"
sg-04-03,c1,body,true,RAW_PI,,π,"Surface needs two new prices and one discipline. Prices: a sphere's surface is **4πr²** (so a hemisphere's curved dome is 2πr²), and a cylinder's curved wall is its unrolled rectangle: **2πrh**. Discipline: at a seam, the shared circle is INTERIOR — count it zero times. Surface bills only what's exposed."
sg-04-03,ch,explanationVariants,true,WORD_TEARING,right,Wall ⟦48 + c⟧aps 36 = 84.,Wall 48 + caps 36 = 84.
sg-04-03,ch,hints,true,WORD_TEARING,left,…e cylinder wal⟦l + t⟧wo hemispheric…,Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface.
sg-04-03,ch,hints,true,WORD_TEARING,left,…spherical dome⟦s = w⟧all + one full…,Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface.
sg-04-03,ch,hints,true,WORD_TEARING,left,…al domes = wal⟦l + o⟧ne full sphere…,Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface.
sg-04-03,ch,hints,true,WORD_TEARING,right,…e cylinder wal⟦l + t⟧wo hemispheric…,Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface.
sg-04-03,ch,hints,true,WORD_TEARING,right,…spherical dome⟦s = w⟧all + one full…,Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface.
sg-04-03,ch,hints,true,WORD_TEARING,right,…al domes = wal⟦l + o⟧ne full sphere…,Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface.
sg-04-03,ch,hints,true,RAW_PI,,π,Wall 2π(3)(8) = 48π; sphere surface 4π(9) = 36π.
sg-04-03,ch,widget.numericErrors[].feedback,true,RAW_PI,,π,120 doubles the caps (72) — two DOMES of 2πr² = 18 each total 36: 84.
sg-04-03,ch,widget.prompt,false,RAW_PI,,π,"The capsule (cylinder radius 3, height 8, hemispherical caps both ends). Total surface coefficient (of π) = ?"
sg-04-03,i2,widget.commonErrors[].feedback,true,RAW_PI,,π,16 = 4² forgets the 4 — the sphere's surface is 4πr²: 64.
sg-04-03,i2,widget.prompt,false,RAW_PI,,π,A sphere of radius 4: surface coefficient (of π) = ?
sg-04-03,k1,explanationVariants,true,RAW_PI,,π,2π(6)(10) = 120π.
sg-04-03,k1,widget.fallbackFeedback,true,WORD_TEARING,left,2πr⟦h = 120⟧π — the rectan…,2πrh = 120π — the rectangle the wall becomes when unrolled.
sg-04-03,k1,widget.fallbackFeedback,true,RAW_PI,,π,2πrh = 120π — the rectangle the wall becomes when unrolled.
sg-04-03,k1,widget.numericErrors[].feedback,true,WORD_TEARING,left,…s circumferenc⟦e × h⟧eight: 2(6)(10…,360 is the VOLUME's coefficient — the wall is circumference × height: 2(6)(10) = 120.
sg-04-03,k1,widget.numericErrors[].feedback,true,WORD_TEARING,left,…the wall is 2r⟦h = 120⟧.,72 prices the dome (2r²) — the wall is 2rh = 120.
sg-04-03,k1,widget.numericErrors[].feedback,true,WORD_TEARING,right,…s circumferenc⟦e × h⟧eight: 2(6)(10…,360 is the VOLUME's coefficient — the wall is circumference × height: 2(6)(10) = 120.
sg-04-03,k1,widget.numericErrors[].feedback,true,RAW_PI,,π,60 forgets the 2 — the unrolled width is the FULL circumference 2πr: 120.
sg-04-03,k1,widget.prompt,false,RAW_PI,,π,"The silo's cylindrical wall (radius 6, height 10) has lateral surface coefficient (of π) = ?"
sg-04-03,k1,widget.successFeedback,true,WORD_TEARING,left,2πr⟦h = 120⟧π — the rectan…,2πrh = 120π — the rectangle the wall becomes when unrolled.
sg-04-03,k1,widget.successFeedback,true,RAW_PI,,π,2πrh = 120π — the rectangle the wall becomes when unrolled.
sg-04-03,k2,explanationVariants,true,RAW_PI,,π,Exposed: wall 120π + dome 2π(36) = 72π + floor 36π. The JOINT circle: buried.
sg-04-03,k2,widget.numericErrors[].feedback,true,RAW_PI,,π,300 roofs with a full sphere (144) — the dome shows only 2πr² = 72: 228.
sg-04-03,k2,widget.numericErrors[].feedback,true,RAW_PI,,π,192 forgets the floor — the silo stands on a 36π disk: 228.
sg-04-03,k2,widget.prompt,false,RAW_PI,,π,"Total exposed surface of the silo (radius 6, wall height 10, hemispherical roof, circular floor). Coefficient of π = ?"
sg-04-03,k3,explanationVariants,true,RAW_PI,,π,"Four exposed faces: outer wall 2π(5)(6), inner wall 2π(2)(6), and TWO end rings π(25 − 4) each."
sg-04-03,k3,widget.prompt,false,RAW_PI,,π,"The tube (outer 5, inner 2, length 6), open at both ends. Total surface coefficient (of π) = ?"
sg-04-03,r1,takeaways,true,WORD_TEARING,left,…ubes bill oute⟦r + i⟧nner walls + e…,Hollows expose extra faces: tubes bill outer + inner walls + end rings.
sg-04-03,r1,takeaways,true,WORD_TEARING,left,…r + inner wall⟦s + e⟧nd rings.,Hollows expose extra faces: tubes bill outer + inner walls + end rings.
sg-04-03,r1,takeaways,true,WORD_TEARING,right,…ubes bill oute⟦r + i⟧nner walls + e…,Hollows expose extra faces: tubes bill outer + inner walls + end rings.
sg-04-03,r1,takeaways,true,WORD_TEARING,right,…r + inner wall⟦s + e⟧nd rings.,Hollows expose extra faces: tubes bill outer + inner walls + end rings.
sg-04-03,r1,takeaways,true,RAW_PI,,π,"New prices: sphere 4πr² (dome 2πr²), cylinder wall 2πrh (an unrolled rectangle)."
sg-04-03,rem-sg-composite-surface-c,remedial.concept.body,true,RAW_PI,,π,"Composite surface bills ONLY exposed faces. Prices: cylinder wall 2πrh (unrolled rectangle), sphere 4πr², hemisphere dome 2πr². At any glued seam the shared circle is interior — counted zero times — while hollows EXPOSE extra faces (a tube shows outer wall, inner wall, and two end rings). Cite the prism surface rules from Grade 6 for the flat-sided pieces."
sg-04-03,rem-sg-composite-surface-k,remedial.check.explanationVariants,true,RAW_PI,,π,Wall 2π(2)(5) = 20π; dome 2π(4) = 8π; floor 4π. Seam: zero.
sg-04-03,rem-sg-composite-surface-k,remedial.check.widget.commonErrors[].feedback,true,RAW_PI,,π,28 forgets the floor — it stands on a 4π disk: 32.
sg-04-03,rem-sg-composite-surface-k,remedial.check.widget.prompt,false,RAW_PI,,π,"A mini-silo: radius 2, wall height 5, hemispherical roof, circular floor. Surface coefficient (of π) = ?"
sg-05-01,c1,body,true,WORD_TEARING,left,"…nd **lengths g⟦o ×k⟧, areas ×k², v…","The similarity course showed a 1:50 model's AREAS shrink by 50². Volume completes the trilogy: scale every length by k and **lengths go ×k, areas ×k², volumes ×k³** — the figure's k = 2 cube holds 2×2×2 = 8 unit cells because scaling stretched all THREE directions at once."
sg-05-01,c1,body,true,WORD_TEARING,left,"…hs go ×k, area⟦s ×k⟧², volumes ×k³…","The similarity course showed a 1:50 model's AREAS shrink by 50². Volume completes the trilogy: scale every length by k and **lengths go ×k, areas ×k², volumes ×k³** — the figure's k = 2 cube holds 2×2×2 = 8 unit cells because scaling stretched all THREE directions at once."
sg-05-01,c1,body,true,WORD_TEARING,left,"…as ×k², volume⟦s ×k⟧³** — the figu…","The similarity course showed a 1:50 model's AREAS shrink by 50². Volume completes the trilogy: scale every length by k and **lengths go ×k, areas ×k², volumes ×k³** — the figure's k = 2 cube holds 2×2×2 = 8 unit cells because scaling stretched all THREE directions at once."
sg-05-01,ch,explanationVariants,true,WORD_TEARING,right,…e big bar has ⟦8× t⟧he chocolate f…,The big bar has 8× the chocolate for 5× the money — chocolate per dollar is 8/5 = 1.6× better. The 'scam' favors the buyer.
sg-05-01,ch,explanationVariants,true,WORD_TEARING,right,…chocolate for ⟦5× t⟧he money — cho…,The big bar has 8× the chocolate for 5× the money — chocolate per dollar is 8/5 = 1.6× better. The 'scam' favors the buyer.
sg-05-01,ch,explanationVariants,true,WORD_TEARING,right,…per dollar is ⟦8/5 = 1.6× b⟧etter. The 'sc…,The big bar has 8× the chocolate for 5× the money — chocolate per dollar is 8/5 = 1.6× better. The 'scam' favors the buyer.
sg-05-01,ch,explanationVariants,true,WORD_TEARING,right,"⟦8× v⟧olume, 5× pric…","8× volume, 5× price: ratio 1.6."
sg-05-01,ch,explanationVariants,true,WORD_TEARING,right,"8× volume, ⟦5× p⟧rice: ratio 1.…","8× volume, 5× price: ratio 1.6."
sg-05-01,ch,hints,true,WORD_TEARING,left,… = 2: chocolat⟦e ×8⟧.,k = 2: chocolate ×8.
sg-05-01,ch,hints,true,WORD_TEARING,right,⟦8× t⟧he chocolate a…,8× the chocolate at 5× the price — who wins?
sg-05-01,ch,hints,true,WORD_TEARING,right,… chocolate at ⟦5× t⟧he price — who…,8× the chocolate at 5× the price — who wins?
sg-05-01,ch,widget.numericErrors[].feedback,true,WORD_TEARING,left,…tio — chocolat⟦e÷p⟧rice = 8/5 = 1…,1.25 = 5/4 inverts a wrong ratio — chocolate÷price = 8/5 = 1.6.
sg-05-01,ch,widget.numericErrors[].feedback,true,WORD_TEARING,left,…chocolate÷pric⟦e = 8/5 = 1.6⟧.,1.25 = 5/4 inverts a wrong ratio — chocolate÷price = 8/5 = 1.6.
sg-05-01,ch,widget.numericErrors[].feedback,true,WORD_TEARING,right,…tio — chocolat⟦e÷p⟧rice = 8/5 = 1…,1.25 = 5/4 inverts a wrong ratio — chocolate÷price = 8/5 = 1.6.
sg-05-01,ch,widget.numericErrors[].feedback,true,RAW_FRACTION,,8/5,0.4 = 2/5 scales chocolate like LENGTH — it's volume: 2³/5 = 8/5 = 1.6.
sg-05-01,i1,widget.successFeedback,true,WORD_TEARING,left,"… k = 2: length⟦s ×2⟧, area ×4, vol…","At k = 2: lengths ×2, area ×4, volume ×8. Three readouts, three exponents, one drag. Scaled to k = 5 the same pattern gives 5, 25 and 125 — the sort the entry above asks for."
sg-05-01,i1,widget.successFeedback,true,WORD_TEARING,left,"…engths ×2, are⟦a ×4⟧, volume ×8. T…","At k = 2: lengths ×2, area ×4, volume ×8. Three readouts, three exponents, one drag. Scaled to k = 5 the same pattern gives 5, 25 and 125 — the sort the entry above asks for."
sg-05-01,i1,widget.successFeedback,true,WORD_TEARING,left,"…area ×4, volum⟦e ×8⟧. Three readou…","At k = 2: lengths ×2, area ×4, volume ×8. Three readouts, three exponents, one drag. Scaled to k = 5 the same pattern gives 5, 25 and 125 — the sort the entry above asks for."
sg-05-01,k2,explanationVariants,true,WORD_TEARING,right,…l lengths are ⟦20× t⟧he model's — v…,Real lengths are 20× the model's — volumes scale by 20³ = 8000.
sg-05-01,k3,explanationVariants,true,RAW_PI,,π,V = (4/3)πr³ has r cubed built in — doubling r multiplies V by 2³.
sg-05-01,k3,widget.numericErrors[].feedback,true,RAW_PI,,π,4 = 2² is the SURFACE factor (4πr²) — volume takes 2³ = 8.
sg-05-01,k4,explanationVariants,true,WORD_TEARING,right,… figure holds ⟦27× t⟧he material bu…,The bigger figure holds 27× the material but costs only 9× as much — 27÷9=3 times more material per dollar.
sg-05-01,k4,explanationVariants,true,WORD_TEARING,right,…ut costs only ⟦9× a⟧s much — 27÷9=…,The bigger figure holds 27× the material but costs only 9× as much — 27÷9=3 times more material per dollar.
sg-05-01,r1,takeaways,true,WORD_TEARING,left,"Length⟦s ×k⟧, areas/surfac…","Lengths ×k, areas/surfaces ×k², volumes/capacities/masses ×k³ — sort the quantity before scaling."
sg-05-01,r1,takeaways,true,WORD_TEARING,left,"… areas/surface⟦s ×k⟧², volumes/cap…","Lengths ×k, areas/surfaces ×k², volumes/capacities/masses ×k³ — sort the quantity before scaling."
sg-05-01,r1,takeaways,true,WORD_TEARING,left,…pacities/masse⟦s ×k⟧³ — sort the q…,"Lengths ×k, areas/surfaces ×k², volumes/capacities/masses ×k³ — sort the quantity before scaling."
sg-05-02,c1,body,true,WORD_TEARING,left,…rough **densit⟦y = m⟧ass ÷ volume**…,"Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,left,…*density = mas⟦s ÷ v⟧olume**. A mat…,"Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,left,…e 0.6 — so mas⟦s = d⟧ensity × volum…,"Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,left,… mass = densit⟦y × v⟧olume turns ev…,"Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,left,"…on, and densit⟦y < 1⟧ predicts floa…","Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,right,…rough **densit⟦y = m⟧ass ÷ volume**…,"Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,right,…*density = mas⟦s ÷ v⟧olume**. A mat…,"Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,right,…e 0.6 — so mas⟦s = d⟧ensity × volum…,"Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,right,… mass = densit⟦y × v⟧olume turns ev…,"Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,ch,hints,true,WORD_TEARING,left,Densit⟦y = 3700 ÷ 200⟧.,Density = 3700 ÷ 200.
sg-05-02,ch,widget.numericErrors[].feedback,true,WORD_TEARING,left,…verts — densit⟦y = m⟧ass ÷ volume =…,0.054 inverts — density = mass ÷ volume = 18.5.
sg-05-02,ch,widget.numericErrors[].feedback,true,WORD_TEARING,left,… density = mas⟦s ÷ v⟧olume = 18.5.,0.054 inverts — density = mass ÷ volume = 18.5.
sg-05-02,ch,widget.numericErrors[].feedback,true,WORD_TEARING,left,…= mass ÷ volum⟦e = 18.5⟧.,0.054 inverts — density = mass ÷ volume = 18.5.
sg-05-02,ch,widget.numericErrors[].feedback,true,WORD_TEARING,right,…verts — densit⟦y = m⟧ass ÷ volume =…,0.054 inverts — density = mass ÷ volume = 18.5.
sg-05-02,ch,widget.numericErrors[].feedback,true,WORD_TEARING,right,… density = mas⟦s ÷ v⟧olume = 18.5.,0.054 inverts — density = mass ÷ volume = 18.5.
sg-05-02,k1,explanationVariants,true,WORD_TEARING,left,Mas⟦s = 7.8 × 113.1⟧ ≈ 882 g.,Mass = 7.8 × 113.1 ≈ 882 g.
sg-05-02,k1,explanationVariants,true,RAW_PI,,π,V = (4/3)π(27) = 36π ≈ 113.1 cm³.
sg-05-02,k1,widget.fallbackFeedback,true,RAW_PI,,π,"7.8 × 36π ≈ 882 g — the justified formula, cashed out in grams."
sg-05-02,k1,widget.numericErrors[].feedback,true,RAW_FRACTION,,the /3,2646 uses V = 4πr³ (dropping the /3): 108π × 7.8 — the sphere holds (4/3)π(27) = 36π ≈ 113.1: mass ≈ 882.
sg-05-02,k1,widget.numericErrors[].feedback,true,RAW_PI,,π,113 is the VOLUME (36π) — multiply by the density 7.8: ≈ 882 g.
sg-05-02,k1,widget.numericErrors[].feedback,true,RAW_PI,,π,2646 uses V = 4πr³ (dropping the /3): 108π × 7.8 — the sphere holds (4/3)π(27) = 36π ≈ 113.1: mass ≈ 882.
sg-05-02,k1,widget.successFeedback,true,RAW_PI,,π,"7.8 × 36π ≈ 882 g — the justified formula, cashed out in grams."
sg-05-02,k2,explanationVariants,true,WORD_TEARING,left,Densit⟦y = m⟧ass/volume = 5…,Density = mass/volume = 512/64.
sg-05-02,k2,explanationVariants,true,WORD_TEARING,left,…y = mass/volum⟦e = 512/64⟧.,Density = mass/volume = 512/64.
sg-05-02,k2,explanationVariants,true,WORD_TEARING,right,Densit⟦y = m⟧ass/volume = 5…,Density = mass/volume = 512/64.
sg-05-02,k2,widget.numericErrors[].feedback,true,WORD_TEARING,left,…verts — densit⟦y = m⟧ass ÷ volume =…,0.125 inverts — density = mass ÷ volume = 512/64 = 8.
sg-05-02,k2,widget.numericErrors[].feedback,true,WORD_TEARING,left,… density = mas⟦s ÷ v⟧olume = 512/64…,0.125 inverts — density = mass ÷ volume = 512/64 = 8.
sg-05-02,k2,widget.numericErrors[].feedback,true,WORD_TEARING,left,…= mass ÷ volum⟦e = 512/64 = 8⟧.,0.125 inverts — density = mass ÷ volume = 512/64 = 8.
sg-05-02,k2,widget.numericErrors[].feedback,true,WORD_TEARING,right,…verts — densit⟦y = m⟧ass ÷ volume =…,0.125 inverts — density = mass ÷ volume = 512/64 = 8.
sg-05-02,k2,widget.numericErrors[].feedback,true,WORD_TEARING,right,… density = mas⟦s ÷ v⟧olume = 512/64…,0.125 inverts — density = mass ÷ volume = 512/64 = 8.
sg-05-02,r1,takeaways,true,WORD_TEARING,left,Densit⟦y = m⟧ass ÷ volume: …,"Density = mass ÷ volume: the material's identity card (steel 7.8, water 1, pine 0.6)."
sg-05-02,r1,takeaways,true,WORD_TEARING,left,Density = mas⟦s ÷ v⟧olume: the mat…,"Density = mass ÷ volume: the material's identity card (steel 7.8, water 1, pine 0.6)."
sg-05-02,r1,takeaways,true,WORD_TEARING,left,Mas⟦s = d⟧ensity × justi…,Mass = density × justified volume; float when average density < 1 (hollowing lowers it — ships).
sg-05-02,r1,takeaways,true,WORD_TEARING,left,Mass = densit⟦y × j⟧ustified volum…,Mass = density × justified volume; float when average density < 1 (hollowing lowers it — ships).
sg-05-02,r1,takeaways,true,WORD_TEARING,left,…average densit⟦y < 1⟧ (hollowing lo…,Mass = density × justified volume; float when average density < 1 (hollowing lowers it — ships).
sg-05-02,r1,takeaways,true,WORD_TEARING,right,Densit⟦y = m⟧ass ÷ volume: …,"Density = mass ÷ volume: the material's identity card (steel 7.8, water 1, pine 0.6)."
sg-05-02,r1,takeaways,true,WORD_TEARING,right,Density = mas⟦s ÷ v⟧olume: the mat…,"Density = mass ÷ volume: the material's identity card (steel 7.8, water 1, pine 0.6)."
sg-05-02,r1,takeaways,true,WORD_TEARING,right,Mas⟦s = d⟧ensity × justi…,Mass = density × justified volume; float when average density < 1 (hollowing lowers it — ships).
sg-05-02,r1,takeaways,true,WORD_TEARING,right,Mass = densit⟦y × j⟧ustified volum…,Mass = density × justified volume; float when average density < 1 (hollowing lowers it — ships).
