lesson,grade,course,concept,lesson class,current A/B interactions,current C/D interactions,misconception burden,candidate existing engine,expected learner gain,reuse potential,priority,decision,justification
ks-03-02,0,Kindergarten: Shapes & Sorting,ks-heavier-lighter,B,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ks-03-03,0,Kindergarten: Shapes & Sorting,ks-sort-and-count,B,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-01-01,0,Building Shapes,kgb-position-1,A,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-01-02,0,Building Shapes,kgb-position-2,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-01-03,0,Building Shapes,kgb-describe-position,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-01-04,0,Building Shapes,kgb-corners-sides,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-01-05,0,Building Shapes,kgb-count-corners,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-02-01,0,Building Shapes,kgb-count-sides,A,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-02-02,0,Building Shapes,kgb-size-invariance,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-02-03,0,Building Shapes,kgb-compare-alike,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-02-04,0,Building Shapes,kgb-compare-different,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-02-05,0,Building Shapes,kgb-flat-solid,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-03-01,0,Building Shapes,kgb-draw-shape,A,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-03-02,0,Building Shapes,kgb-build-shape,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-03-03,0,Building Shapes,kgb-compose-two,C,3,3,2,triangleConstraintLab,Learner could manipulate the triangleConstraintLab model and observe a state-dependent consequence before symbolic/retrieval checks.,13,11.72,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kgb-03-04,0,Building Shapes,kgb-compose-larger,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-01-01,1,Grade 1: Shapes & Fractions,smg1-shape-sides,A,3,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-01-02,1,Grade 1: Shapes & Fractions,smg1-2d-3d,C,2,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-01-03,1,Grade 1: Shapes & Fractions,smg1-solid-parts,C,3,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-02-01,1,Grade 1: Shapes & Fractions,smg1-halves,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-02-02,1,Grade 1: Shapes & Fractions,smg1-fourths,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-02-03,1,Grade 1: Shapes & Fractions,smg1-halves-fourths,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-03-01,1,Grade 1: Shapes & Fractions,smg1-length-compare,A,7,0,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,27.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-03-02,1,Grade 1: Shapes & Fractions,smg1-length-difference,B,3,4,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,22.58,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-03-03,1,Grade 1: Shapes & Fractions,smg1-length-order,B,7,0,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,22.58,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-04-01,1,Grade 1: Shapes & Fractions,smg1-time-hour,A,7,0,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,48.53,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-04-02,1,Grade 1: Shapes & Fractions,smg1-time-half-past,C,7,0,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,16.18,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
smg1-04-03,1,Grade 1: Shapes & Fractions,smg1-time-mixed,C,7,0,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,16.18,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-01-01,2,Grade 2: Shapes & Equal Shares,ssg2-shape-vocab,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-01-02,2,Grade 2: Shapes & Equal Shares,ssg2-pyramid,A,2,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-01-03,2,Grade 2: Shapes & Equal Shares,ssg2-name-any,C,3,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-02-01,2,Grade 2: Shapes & Equal Shares,ssg2-grid-count,A,1,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-02-02,2,Grade 2: Shapes & Equal Shares,ssg2-grid-count,C,7,0,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-02-03,2,Grade 2: Shapes & Equal Shares,ssg2-grid-apply,C,7,0,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-03-01,2,Grade 2: Shapes & Equal Shares,ssg2-thirds-count,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-03-02,2,Grade 2: Shapes & Equal Shares,ssg2-name-third,C,3,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
ssg2-03-03,2,Grade 2: Shapes & Equal Shares,ssg2-compare-shares,C,3,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
geo-01-01,3,Shapes & Space,attributes,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
geo-01-02,3,Shapes & Space,quadrilaterals,C,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
geo-01-03,3,Shapes & Space,shape-hierarchy,C,0,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
geo-02-01,3,Shapes & Space,sorting-rules,A,0,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,"Potential conceptual gap, but no obvious existing-engine fit from the mechanical scan; requires human necessity audit before any implementation."
geo-02-02,3,Shapes & Space,non-examples,C,0,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
geo-03-01,3,Shapes & Space,partition-shapes,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
geo-03-02,3,Shapes & Space,parts-as-fractions,C,1,5,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-01-01,10,Similarity,sy-dilation,A,1,5,3,algebraTiles,Learner could manipulate the algebraTiles model and observe a state-dependent consequence before symbolic/retrieval checks.,17,80.29,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-01-02,10,Similarity,sy-similarity,C,1,5,3,algebraTiles,Learner could manipulate the algebraTiles model and observe a state-dependent consequence before symbolic/retrieval checks.,17,26.76,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-01-03,10,Similarity,sy-aa,C,1,5,3,algebraTiles,Learner could manipulate the algebraTiles model and observe a state-dependent consequence before symbolic/retrieval checks.,17,26.76,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-02-01,10,Similarity,sy-sas-similar,A,1,5,3,dilationExplore,Learner could manipulate the dilationExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,18,81.68,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-02-02,10,Similarity,sy-sss-similar,C,1,5,3,dilationExplore,Learner could manipulate the dilationExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,18,27.23,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-02-03,10,Similarity,sy-criterion-choice,C,1,6,3,dilationExplore,Learner could manipulate the dilationExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,18,27.23,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-03-01,10,Similarity,sy-side-splitter,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-03-02,10,Similarity,sy-side-splitter-converse,C,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-03-03,10,Similarity,sy-proportions-figures,C,1,5,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-04-01,10,Similarity,sy-altitude-similar,A,1,5,3,triangleConstraintLab,Learner could manipulate the triangleConstraintLab model and observe a state-dependent consequence before symbolic/retrieval checks.,13,73.84,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-04-02,10,Similarity,sy-geometric-mean,C,1,5,3,distributionCompareLab,Learner could manipulate the distributionCompareLab model and observe a state-dependent consequence before symbolic/retrieval checks.,28,30.91,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-04-03,10,Similarity,sy-solving-right,C,1,5,3,triangleConstraintLab,Learner could manipulate the triangleConstraintLab model and observe a state-dependent consequence before symbolic/retrieval checks.,13,24.61,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-05-01,10,Similarity,sy-indirect,A,1,5,3,dilationExplore,Learner could manipulate the dilationExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,18,81.68,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-05-02,10,Similarity,sy-scale,B,1,5,3,dilationExplore,Learner could manipulate the dilationExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,18,68.07,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-05-03,10,Similarity,sy-area-perimeter,B,1,5,3,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,105.09,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sy-06-01,10,Similarity,sy-dilation-parallel,A,2,4,1,dilationExplore,Learner could manipulate the dilationExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,18,27.23,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-01-01,10,Geometry: Solid Geometry & Modeling,sg-cross-sections,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-01-02,10,Geometry: Solid Geometry & Modeling,sg-revolution,C,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-01-03,10,Geometry: Solid Geometry & Modeling,sg-section-reasoning,C,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-02-01,10,Geometry: Solid Geometry & Modeling,sg-cavalieri,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-02-02,10,Geometry: Solid Geometry & Modeling,sg-cavalieri-apply,C,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-02-03,10,Geometry: Solid Geometry & Modeling,sg-cavalieri-limits,C,0,6,3,graphZoom,Learner could manipulate the graphZoom model and observe a state-dependent consequence before symbolic/retrieval checks.,17,26.76,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
sg-03-01,10,Geometry: Solid Geometry & Modeling,sg-cylinder-justified,A,1,5,2,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,55.34,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-03-02,10,Geometry: Solid Geometry & Modeling,sg-third-story,A,1,5,2,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,55.34,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-03-03,10,Geometry: Solid Geometry & Modeling,sg-sphere-justified,A,0,6,2,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,55.34,CHANGE,"Zero A/B interaction in an acquisition lesson; existing volumeBuilder offers a causal model, so reuse should be audited before any new engine."
sg-04-01,10,Geometry: Solid Geometry & Modeling,sg-composite-add,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-04-02,10,Geometry: Solid Geometry & Modeling,sg-composite-subtract,C,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-04-03,10,Geometry: Solid Geometry & Modeling,sg-composite-surface,C,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-05-01,10,Geometry: Solid Geometry & Modeling,sg-scale-effects,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-05-02,10,Geometry: Solid Geometry & Modeling,sg-density,B,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.75,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
sg-05-03,10,Geometry: Solid Geometry & Modeling,sg-modeling,B,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.75,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-01-01,9,Algebra 1: Solving Linear Equations,two-step,A,2,5,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,84.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-01-02,9,Algebra 1: Solving Linear Equations,both-sides,C,1,5,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,28.09,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-01-03,9,Algebra 1: Solving Linear Equations,distribute-solve,C,1,5,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,28.09,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-02-01,9,Algebra 1: Solving Linear Equations,fraction-eq,A,1,5,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,84.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-02-02,9,Algebra 1: Solving Linear Equations,lcd-clear,C,1,5,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,28.09,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-02-03,9,Algebra 1: Solving Linear Equations,decimal-eq,C,1,5,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,28.09,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-03-01,9,Algebra 1: Solving Linear Equations,literal-eq,A,1,5,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,84.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-03-02,9,Algebra 1: Solving Linear Equations,literal-frac,C,1,5,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,28.09,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-03-03,9,Algebra 1: Solving Linear Equations,multi-literal,C,0,6,3,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,28.09,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
alg1-04-01,9,Algebra 1: Solving Linear Equations,solve-inequality,A,1,5,3,numberLineRay,Learner could manipulate the numberLineRay model and observe a state-dependent consequence before symbolic/retrieval checks.,3,43.88,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-04-02,9,Algebra 1: Solving Linear Equations,flip-rule,C,1,5,3,numberLineRay,Learner could manipulate the numberLineRay model and observe a state-dependent consequence before symbolic/retrieval checks.,3,14.63,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
alg1-04-03,9,Algebra 1: Solving Linear Equations,both-sides-inequality,C,1,5,3,numberLineRay,Learner could manipulate the numberLineRay model and observe a state-dependent consequence before symbolic/retrieval checks.,3,14.63,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-01-01,11,Statistical Inference,si-study-type,A,1,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,4.2,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-01-02,11,Statistical Inference,si-bias-vs-variability,A,1,4,2,distributionCompareLab,Learner could manipulate the distributionCompareLab model and observe a state-dependent consequence before symbolic/retrieval checks.,28,61.83,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-01-03,11,Statistical Inference,si-experiment-design,C,1,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.4,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-02-01,11,Statistical Inference,si-parameter-statistic,A,1,4,3,distributionCompareLab,Learner could manipulate the distributionCompareLab model and observe a state-dependent consequence before symbolic/retrieval checks.,28,92.74,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-02-02,11,Statistical Inference,si-sampling-dist,C,1,5,3,algebraTiles,Learner could manipulate the algebraTiles model and observe a state-dependent consequence before symbolic/retrieval checks.,17,26.76,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-02-03,11,Statistical Inference,si-standard-error,C,1,4,3,distributionCompareLab,Learner could manipulate the distributionCompareLab model and observe a state-dependent consequence before symbolic/retrieval checks.,28,30.91,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-03-01,11,Statistical Inference,si-margin,A,1,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-03-02,11,Statistical Inference,si-ci-meaning,C,1,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.4,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-03-03,11,Statistical Inference,si-read-poll,C,1,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-06-01,11,Statistical Inference,si-normal-shape,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-06-02,11,Statistical Inference,si-empirical-rule,C,1,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-06-03,11,Statistical Inference,si-z-score,C,1,6,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,25.29,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-04-01,11,Statistical Inference,si-null-model,A,1,4,1,trialProbabilityLab,Learner could manipulate the trialProbabilityLab model and observe a state-dependent consequence before symbolic/retrieval checks.,13,24.61,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-04-02,11,Statistical Inference,si-pvalue-idea,C,1,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-04-03,11,Statistical Inference,si-significance-limits,C,1,4,3,graphZoom,Learner could manipulate the graphZoom model and observe a state-dependent consequence before symbolic/retrieval checks.,17,26.76,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-05-01,11,Statistical Inference,si-claim-design,A,0,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,"Potential conceptual gap, but no obvious existing-engine fit from the mechanical scan; requires human necessity audit before any implementation."
si-05-02,11,Statistical Inference,si-claim-overreach,C,1,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
si-05-03,11,Statistical Inference,si-claim-capstone,C,0,5,1,distributionCompareLab,Learner could manipulate the distributionCompareLab model and observe a state-dependent consequence before symbolic/retrieval checks.,28,10.3,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
se-01-01,9,Algebra 1: Systems of Linear Equations,system-solution,A,3,4,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,6.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-01-02,9,Algebra 1: Systems of Linear Equations,solve-by-graphing,B,4,4,2,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,46.82,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-01-03,9,Algebra 1: Systems of Linear Equations,classify-systems,B,1,6,3,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,5.25,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-02-01,9,Algebra 1: Systems of Linear Equations,substitute-isolated,A,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,2.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-02-02,9,Algebra 1: Systems of Linear Equations,isolate-then-substitute,C,1,6,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.7,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
se-02-03,9,Algebra 1: Systems of Linear Equations,substitution-solve,C,3,4,1,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,9.36,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
