source,lesson_id,step_path,figure_id,render_decision,adversarial_decision,risk_reasons,binding_key,illustration_description,accompanying_text
content/courses/series-convergence/lessons/sc-01-02.json,sc-01-02,steps.4,dr-flat-not-turning,RENDER,PASS,,adbb240a,The cubic has a flat tangent at the origin but does not turn there — it keeps rising. A zero derivative does not guarantee a peak or a valley.,"The comparison must go the **right way**.

To prove **convergence**, sit under something convergent.
To prove **divergence**, sit above something divergent.

A series smaller than a divergent one proves nothing at all — Σ1/n² is smaller than Σ1/n, and one converges while the other does not."
content/courses/series-convergence/lessons/sc-01-03.json,sc-01-03,remedials.0.concept,dr-power-rule-pattern,RENDER,PASS,,43add890,"A table of powers and their derivatives: x gives one, x squared gives two x, x cubed gives three x squared. The exponent drops in front and the power falls by one.","Add a term and you overshoot. Subtract the next and you fall short. Each step is smaller than the last, so the sums close in from both sides — and the true limit is always caught between the last two. That is why the error is never bigger than the next term you would have added."
content/courses/series-convergence/lessons/sc-01-03.json,sc-01-03,steps.0,dr-power-rule-pattern,RENDER,PASS,,9ffd89a2,"A table of powers and their derivatives: x gives one, x squared gives two x, x cubed gives three x squared. The exponent drops in front and the power falls by one.","The harmonic series diverges. But put a **minus sign on every other term** —

1 − 1/2 + 1/3 − 1/4 + …

— and it converges, to ln 2 ≈ 0.693.

The terms have not changed size at all. Only their signs. Convergence is not just about how fast terms fade; it is about **cancellation**."
content/courses/series-convergence/lessons/sc-01-03.json,sc-01-03,steps.4,dr-flat-not-turning,RENDER,PASS,,c6f6f9cf,The cubic has a flat tangent at the origin but does not turn there — it keeps rising. A zero derivative does not guarantee a peak or a valley.,"The test itself has two conditions, and both are needed:

**The terms must alternate in sign.**
**Their SIZES must shrink, steadily, to zero.**

If either fails, the bouncing does not close in — and the series need not converge at all."
content/courses/series-convergence/lessons/sc-02-01.json,sc-02-01,remedials.0.concept,dr-tangent-line,RENDER,PASS,,4389ddfa,"The tangent to y equals x squared at the point three, nine has slope six, giving the line y equals six x minus nine.",Each term buys you one more derivative's worth of agreement. The constant matches the height; the x-term matches the slope; the x² term matches the curvature. Keep buying and the polynomial hugs the curve further and further out.
content/courses/series-convergence/lessons/sc-02-01.json,sc-02-01,steps.0,dr-tangent-line,RENDER,PASS,,280218e9,"The tangent to y equals x squared at the point three, nine has slope six, giving the line y equals six x minus nine.","In C2 you replaced a curve near a point with its **tangent line** — one derivative's worth of information.

Why stop at one? Match the second derivative too, and the third, and you get a **polynomial that hugs the curve** further and further out:

**T(x) = f(0) + f′(0)x + f″(0)x²/2! + f‴(0)x³/3! + …**

A linearisation is just the first two terms. A Taylor series is what happens when you never stop."
content/courses/series-convergence/lessons/sc-02-01.json,sc-02-01,steps.4,sc-taylor-hug-peel,RENDER,PASS,,b9128692,"A curve and its Taylor polynomial. Inside the radius of convergence the polynomial lies on top of the curve. Outside it, the polynomial peels away and runs off, and adding more terms makes it worse.","Three series worth knowing, all centred at 0:

**eˣ = 1 + x + x²/2! + x³/3! + …** — every x.
**sin x = x − x³/3! + x⁵/5! − …** — every x, odd powers only.
**1/(1 − x) = 1 + x + x² + …** — only for **|x| < 1**.

That last is the geometric series from Algebra 2, in a new place. And it is the one that gives up."
content/courses/series-convergence/lessons/sc-02-02.json,sc-02-02,remedials.0.concept,dr-power-rule-pattern,RENDER,PASS,,93b2d5c7,"A table of powers and their derivatives: x gives one, x squared gives two x, x cubed gives three x squared. The exponent drops in front and the power falls by one.","Look at the terms at the x you care about. **Shrinking?** The series converges there and more terms help. **Growing?** It has given up, and no number of terms will bring it back. The boundary between the two is the radius."
content/courses/series-convergence/lessons/sc-02-02.json,sc-02-02,steps.0,sc-taylor-hug-peel,RENDER,PASS,,1a03db51,"A curve and its Taylor polynomial. Inside the radius of convergence the polynomial lies on top of the curve. Outside it, the polynomial peels away and runs off, and adding more terms makes it worse.","A Taylor series does not always work.

**1/(1 − x) = 1 + x + x² + x³ + …** is perfect near 0 — and **useless** at x = 2, where it claims 1 + 2 + 4 + 8 + … equals −1.

There is a boundary. Inside it the polynomial hugs the curve; outside it, the terms grow and the whole thing runs away. That boundary is the **radius of convergence**."
content/courses/series-convergence/lessons/sc-02-02.json,sc-02-02,steps.4,sc-taylor-hug-peel,RENDER,PASS,,9d735b43,"A curve and its Taylor polynomial. Inside the radius of convergence the polynomial lies on top of the curve. Outside it, the polynomial peels away and runs off, and adding more terms makes it worse.","And now the contrast that makes the point.

**eˣ** has an n! in every denominator. The ratio of consecutive terms is |x|/(n + 1) — which goes to **0 for every x**. The factorials always win, so the radius is **infinite**.

**1/(1 − x)** has no factorials. Its ratio is just |x|, which needs |x| < 1.

The factorial is the difference between a series that never gives up and one that does."
content/courses/series-convergence/lessons/sc-03-01.json,sc-03-01,remedials.0.concept,dr-chain-gears,RENDER,PASS,,0b9d5bc6,"Three gears in a chain: x turns u three times as fast, and u turns y five times as fast, so x turns y fifteen times as fast. Rates multiply along a chain.","Treat the series like the polynomial it behaves as. Differentiate it term by term, or integrate it term by term, and the result is the series for the differentiated (or integrated) function. The hard work was done once, by the original series."
content/courses/series-convergence/lessons/sc-03-01.json,sc-03-01,steps.0,sc-taylor-hug-peel,RENDER,PASS,,5af0b106,"A curve and its Taylor polynomial. Inside the radius of convergence the polynomial lies on top of the curve. Outside it, the polynomial peels away and runs off, and adding more terms makes it worse.","Inside its radius, a power series behaves like a polynomial — so you may **differentiate it and integrate it term by term**.

And that is the cheapest trick in the subject: one known series becomes a whole family, with no new derivatives computed at all.

The radius survives the operation. Only the endpoints can change."
content/courses/series-convergence/lessons/sc-03-01.json,sc-03-01,steps.3,dr-inverse-reciprocal,RENDER,PASS,,441c4400,"A curve and its inverse reflected across the line y equals x. A tangent of slope four on one becomes a tangent of slope one quarter on the other, because reflecting swaps rise and run.","Integrating works the same way, and it is where the famous series come from.

∫ (1 + x + x² + …) dx = **x + x²/2 + x³/3 + … = −ln(1 − x)**.

Swap x for −x² in the original and integrate, and out falls

**arctan x = x − x³/3 + x⁵/5 − …**

Nobody differentiated arctan five times. The geometric series did it all."
content/courses/shapes-and-sorting-k/lessons/ks-01-01.json,ks-01-01,remedials.0.concept,flat-vs-solid,RENDER,PASS,,a252650f,"Two groups of shapes. On the left, flat shapes drawn on paper: a circle, a square, and a triangle. On the right, solid shapes we can hold: a ball, a box, and an ice-cream-cone shape.",Shape names: circle is round; triangle has 3 sides; square has 4 equal sides; rectangle is the door shape.
content/courses/shapes-and-sorting-k/lessons/ks-01-01.json,ks-01-01,steps.0,flat-vs-solid,RENDER,PASS,,202e9423,"Two groups of shapes. On the left, flat shapes drawn on paper: a circle, a square, and a triangle. On the right, solid shapes we can hold: a ball, a box, and an ice-cream-cone shape.",Flat shapes have names! A **circle** is perfectly round. A **triangle** has 3 straight sides. A **square** has 4 equal sides.
content/courses/shapes-and-sorting-k/lessons/ks-01-01.json,ks-01-01,steps.2,ks-rectangle,RENDER,PASS,,e0b9e1b5,A rectangle like a door has four sides: two long sides and two short sides.,"A **rectangle** is like a door: 4 sides, but two are long and two are short."
content/courses/shapes-and-sorting-k/lessons/ks-01-02.json,ks-01-02,steps.0,ks-any-way-up,RENDER,PASS,,d6e74b8a,"A square keeps its name when tipped: upright or turned like a diamond, it is still a square.","Turn a shape, flip it, make it big or small — it keeps its **name**! A tipped square is **still a square**."
content/courses/shapes-and-sorting-k/lessons/ks-01-02.json,ks-01-02,steps.2,ks-size-same,RENDER,PASS,,e3f417bd,A tiny triangle and a giant triangle are both triangles: size does not change the name.,Size does not matter either. A tiny triangle and a giant triangle are **both** triangles.
content/courses/shapes-and-sorting-k/lessons/ks-01-03.json,ks-01-03,steps.0,ks-position,RENDER,PASS,,d98db4e3,"Position words tell where: a dot can be above the box, below it, or beside it.","Position words tell **where**: **above** means over, **below** means under, **beside** means next to."
content/courses/shapes-and-sorting-k/lessons/ks-01-03.json,ks-01-03,steps.2,ks-front-behind,RENDER,PASS,,e753747c,"In front of and behind are opposites: one circle sits in front, partly covering the circle behind it.",**In front of** and **behind** are opposites. So are **above** and **below**!
content/courses/shapes-and-sorting-k/lessons/ks-02-01.json,ks-02-01,remedials.0.concept,flat-vs-solid,RENDER,PASS,,52f4d42d,"Two groups of shapes. On the left, flat shapes drawn on paper: a circle, a square, and a triangle. On the right, solid shapes we can hold: a ball, a box, and an ice-cream-cone shape.","Solid shapes we can hold: a ball is a sphere, dice are cubes, a can is a cylinder, a party hat is a cone."
content/courses/shapes-and-sorting-k/lessons/ks-02-01.json,ks-02-01,steps.0,flat-vs-solid,RENDER,PASS,,6bc27e42,"Two groups of shapes. On the left, flat shapes drawn on paper: a circle, a square, and a triangle. On the right, solid shapes we can hold: a ball, a box, and an ice-cream-cone shape.",Shapes we can **hold**! A ball is a **sphere**. A dice is a **cube**. A can is a **cylinder**. A hat is a **cone**.
content/courses/shapes-and-sorting-k/lessons/ks-02-01.json,ks-02-01,steps.2,ks-solids-home,RENDER,PASS,,2580696f,"Solids at home: a can is a cylinder, an ice-cream cone is a cone, and a box is a cube.","Find solids at home: a soup can is a cylinder, an ice-cream cone is a cone, a box is like a cube."
content/courses/shapes-and-sorting-k/lessons/ks-02-02.json,ks-02-02,steps.0,ks-roll-stack,RENDER,PASS,,7fe76f37,"Round parts roll; flat parts stack. A ball rolls along, and boxes stack on top of each other.",Solids **move** differently! Round parts **roll**. Flat parts **stack** and **slide**. A ball rolls. A cube stacks.
content/courses/shapes-and-sorting-k/lessons/ks-02-02.json,ks-02-02,steps.2,ks-cylinder-both,RENDER,PASS,,d123b4d5,"A cylinder does both: lying on its side it rolls, and standing on its flat end it stacks.","A cylinder does **both**: on its side it rolls; on its flat end it stacks, like cans at the store."
content/courses/shapes-and-sorting-k/lessons/ks-02-03.json,ks-02-03,steps.0,ks-build-shapes,RENDER,PASS,,10d6fbcb,Small shapes build big ones: two triangles fit together to make a square.,Small shapes **build** big ones! Two triangles can make a square. Six squares wrap into a cube.
content/courses/shapes-and-sorting-k/lessons/ks-02-03.json,ks-02-03,steps.2,ks-inside-shapes,RENDER,PASS,,b327d28f,A house drawing hides shapes inside: a triangle roof sits on a square wall.,Look for shapes **inside** shapes. A house drawing is a triangle sitting on a square!
content/courses/shapes-and-sorting-k/lessons/ks-03-01.json,ks-03-01,steps.0,ks-compare-length,RENDER,PASS,,8a73e61e,Comparing length by lining up at the same end: the bar that sticks out past the other is longer.,Line things up to compare length! Start at the **same end**. The one that sticks out is **longer**.
content/courses/shapes-and-sorting-k/lessons/ks-03-01.json,ks-03-01,steps.2,ks-same-end-fair,RENDER,PASS,,38d0ecea,Starting at the same end makes the compare fair; starting ahead makes it tricky and unfair.,"Starting at the same end makes it **fair**. If one thing starts ahead, the compare is tricked!"
content/courses/shapes-and-sorting-k/lessons/ks-03-02.json,ks-03-02,steps.0,ks-seesaw,RENDER,PASS,,f67f286e,On a seesaw the heavier side goes down and the lighter side goes up.,"Things can be **heavy** or **light**. On a seesaw, the **heavier** side goes **down**."
content/courses/shapes-and-sorting-k/lessons/ks-03-02.json,ks-03-02,steps.2,ks-size-trick,RENDER,PASS,,f0d15034,"Size can trick you: a big balloon is lighter than a small rock. Heavy is about weight, not size.","Size can trick you! A big balloon is **lighter** than a small rock. Heavy is about weight, not size."
content/courses/shapes-and-sorting-k/lessons/ks-03-03.json,ks-03-03,steps.0,ks-sort-count,RENDER,PASS,,2a96c2a2,"Sort things into matching groups, then count each group: four red buttons in one group, three blue in another.","**Sort** things into groups that match — then **count** each group! Buttons by color: 4 red, 3 blue."
content/courses/shapes-and-sorting-k/lessons/ks-03-03.json,ks-03-03,steps.2,ks-count-groups,RENDER,PASS,,11626e9e,"After sorting, count each group: the group of five is the biggest, more than the group of two and the group of three.","After sorting, **count** each group. Counting tells which group is biggest!"
content/courses/shapes-build-k/lessons/kgb-01-01.json,kgb-01-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,17a141db,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Position words place one thing against another: the star is ABOVE the box, BELOW the cloud, BESIDE the tree. The landmark makes the word true."
content/courses/shapes-build-k/lessons/kgb-01-01.json,kgb-01-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,35c14518,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Every position word hides a comparison — above is always above SOMETHING.
content/courses/shapes-build-k/lessons/kgb-01-02.json,kgb-01-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,bc3b6be9,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","More position words: IN FRONT OF, BEHIND, NEXT TO. Same rule — each one places a thing against its landmark."
content/courses/shapes-build-k/lessons/kgb-01-02.json,kgb-01-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,09697b4e,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Opposites come in pairs: in front of flips to behind, just as above flips to below."
content/courses/shapes-build-k/lessons/kgb-01-03.json,kgb-01-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,b9456bb2,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Describing position is answering WHERE with a word and a landmark: the circle is beside the square, the triangle above them both."
content/courses/shapes-build-k/lessons/kgb-01-03.json,kgb-01-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,90fd3690,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",One thing can wear many position words at once — one for every landmark you pick.
content/courses/shapes-build-k/lessons/kgb-01-04.json,kgb-01-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,025fef80,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Flat shapes are built from SIDES — straight edges — and CORNERS, where two sides meet. Count them and shapes tell their names."
content/courses/shapes-build-k/lessons/kgb-01-04.json,kgb-01-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,b53635de,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Sides and corners always balance: each new side brings exactly one new corner to a closed shape.
content/courses/shapes-build-k/lessons/kgb-01-05.json,kgb-01-05,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,e56e9554,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Count corners by touching each meeting point once around the shape: a triangle gives three touches, a square four."
content/courses/shapes-build-k/lessons/kgb-01-05.json,kgb-01-05,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,6eb9b2d0,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",The count never changes with size or pose — a giant tilted square still hands you four corners.
content/courses/shapes-build-k/lessons/kgb-02-01.json,kgb-02-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=0+10+4+5+6+7+3;text=1+2],0dc9b5e9,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Count sides by running a finger along each straight edge: one, turn at the corner, two, turn — until you arrive back home."
content/courses/shapes-build-k/lessons/kgb-02-01.json,kgb-02-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,72c83fe5,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Each side is also a length — lay unit blocks along it and the side becomes a number too.
content/courses/shapes-build-k/lessons/kgb-02-02.json,kgb-02-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,b592bb5e,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","A tiny square and a giant square share one name, because they share what matters: four equal sides, four corners."
content/courses/shapes-build-k/lessons/kgb-02-02.json,kgb-02-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,8a9a8e5d,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Size is a costume. Measure the sides and the numbers differ — count the sides and the counts agree.
content/courses/shapes-build-k/lessons/kgb-02-03.json,kgb-02-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,59237536,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Comparing shapes starts with ALIKE: a square and a rectangle both carry four sides and four corners — cousins in the four-family.
content/courses/shapes-build-k/lessons/kgb-02-03.json,kgb-02-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,537c430c,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Alikeness hides in the counts. Ask both shapes the same questions: how many sides, how many corners?"
content/courses/shapes-build-k/lessons/kgb-02-04.json,kgb-02-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,2b476faa,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",DIFFERENT is the other half: a triangle answers three where the square answers four; a circle answers no straight sides at all.
content/courses/shapes-build-k/lessons/kgb-02-04.json,kgb-02-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=0+10+4+5+6+7+3;text=1+2],d8149e15,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",One honest difference is enough to split two shapes into different names.
content/courses/shapes-build-k/lessons/kgb-02-05.json,kgb-02-05,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,ba5b6727,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Some shapes lie flat on paper; others take up space you can hold. The drawn circle is FLAT; the ball is SOLID.
content/courses/shapes-build-k/lessons/kgb-02-05.json,kgb-02-05,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,46e2aabc,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Solids wear flat shapes as FACES — a cube wears six squares, and its square faces are why it stacks."
content/courses/shapes-build-k/lessons/kgb-03-01.json,kgb-03-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,5ba22e33,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Drawing a shape is making its rules with a pencil: straight sides, real corners, and an outline that closes back home."
content/courses/shapes-build-k/lessons/kgb-03-01.json,kgb-03-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,6feb8bb9,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","The gap test: if the outline leaks, the shape is not yet born — close it and the name arrives."
content/courses/shapes-build-k/lessons/kgb-03-02.json,kgb-03-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,09abc217,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Sticks build shapes the honest way: each stick one side, each meeting one corner. A triangle takes three sticks, a square four equal ones."
content/courses/shapes-build-k/lessons/kgb-03-02.json,kgb-03-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,04d558fe,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","The sticks expose the rules — unequal sticks refuse to make a square, and two sticks refuse to close at all."
content/courses/shapes-build-k/lessons/kgb-03-03.json,kgb-03-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=0+10+4+5+6+7+3;text=1+2],85d51b4d,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Shapes compose: slide two triangles together along their long sides and a SQUARE appears — two pieces, one new outline."
content/courses/shapes-build-k/lessons/kgb-03-03.json,kgb-03-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,1d8785db,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Two triangles per square, always. Build more squares and the triangles count up in twos."
content/courses/shapes-build-k/lessons/kgb-03-04.json,kgb-03-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,5bb0133e,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Shapes build bigger shapes: four small triangles build a bigger square; small squares row up into a rectangle; six squares fold into a cube.
content/courses/shapes-build-k/lessons/kgb-03-04.json,kgb-03-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,924a61f3,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Every big shape is a promise that smaller ones can build it — composing runs as far as the pieces last.
content/courses/shapes-measure-g1/lessons/smg1-01-01.json,smg1-01-01,steps.0,shape-attributes,RENDER,PASS,,c8a34fd0,"A triangle with three sides and three corners, and a hexagon with six sides and six corners — every corner marked with a dot.","A flat shape has **sides** (the straight lines) and **corners** (where two sides meet). A triangle has 3 sides and 3 corners. Count the sides, then count the corners — for these shapes they always match."
content/courses/shapes-measure-g1/lessons/smg1-01-01.json,smg1-01-01,steps.3,smg1-pent-hex,RENDER,PASS,,48b065e8,"Bigger shapes have more sides: a pentagon has five sides and five corners, a hexagon has six sides and six corners.","Bigger shapes have more sides. A pentagon has 5 sides and 5 corners; a hexagon has 6 sides and 6 corners. The name tells you the count — ""hex"" means six."
content/courses/shapes-measure-g1/lessons/smg1-01-01.json,smg1-01-01,steps.5,smg1-circle,RENDER,PASS,,054863d2,A circle is flat but has no straight sides and no corners at all.,"A circle is different — it's flat, but it has no straight sides and no corners at all. It's one smooth curve all the way around."
content/courses/shapes-measure-g1/lessons/smg1-01-02.json,smg1-01-02,steps.0,solid-shapes,RENDER,PASS,,f86af4e3,"A cube with six flat faces, a cone with one flat face and one curved surface, and a cylinder with two flat faces and one curved surface.","A **flat** shape (triangle, square, hexagon) lies on the page — it's 2D. A **solid** shape (cube, cone, cylinder) takes up space — it's 3D. You could hold a solid shape in your hand."
content/courses/shapes-measure-g1/lessons/smg1-01-02.json,smg1-01-02,steps.3,smg1-cube-faces,RENDER,PASS,,559781b0,A cube is made only of flat faces.,"Solids have flat faces, curved surfaces, or both. A cube is made only of flat faces. A cone has one flat face (its circle base) and one curved surface."
content/courses/shapes-measure-g1/lessons/smg1-01-02.json,smg1-01-02,steps.5,smg1-cylinder,RENDER,PASS,,5ad80eb7,"A cylinder has two flat faces, the circles at top and bottom, and one curved surface wrapping around.",A cylinder has two flat faces (the circles at top and bottom) and one curved surface wrapping around the side.
content/courses/shapes-measure-g1/lessons/smg1-01-03.json,smg1-01-03,steps.0,solid-shapes,RENDER,PASS,,6c9c9f17,"A cube with six flat faces, a cone with one flat face and one curved surface, and a cylinder with two flat faces and one curved surface.","A cube has flat faces, straight edges, and pointy corners called **vertices**. A cube has 6 faces, 12 edges, and 8 vertices — like a box, or a die."
content/courses/shapes-measure-g1/lessons/smg1-01-03.json,smg1-01-03,steps.3,smg1-prism-parts,RENDER,PASS,,7168f4c4,"A rectangular prism like a shoebox has the same counts as a cube: six faces, twelve edges, and eight vertices.","A rectangular prism (like a shoebox) has the same count as a cube: 6 faces, 12 edges, 8 vertices — just the faces are rectangles instead of squares."
content/courses/shapes-measure-g1/lessons/smg1-01-03.json,smg1-01-03,steps.5,smg1-face-edge-vertex,RENDER,PASS,,5a817041,"Faces are flat surfaces, edges are where two faces meet, and vertices are the corner points.","Faces, edges, and vertices tell each other apart: faces are flat surfaces, edges are where two faces meet in a line, and vertices are where edges meet at a point."
content/courses/shapes-measure-g1/lessons/smg1-02-01.json,smg1-02-01,steps.0,halves-quarters,RENDER,PASS,,5655a2ac,"A circle cut into two equal halves, one sky and one plain, and a rectangle cut into four equal quarters, alternating sky and tangerine.",Splitting a whole into **halves** means cutting it into 2 equal parts. Each part is called a **half**. Both halves must be the same size — a big piece and a small piece aren't halves.
content/courses/shapes-measure-g1/lessons/smg1-02-01.json,smg1-02-01,steps.3,smg1-half-ways,RENDER,PASS,,ae08b3e9,"A shape can be split in half different ways: straight down the middle, or corner to corner.","You can split a shape in half in different ways — straight down the middle, or corner to corner — as long as the two pieces are equal in size."
content/courses/shapes-measure-g1/lessons/smg1-02-01.json,smg1-02-01,steps.5,smg1-two-halves,RENDER,PASS,,b6c05a6a,Two equal halves put back together always make one whole again.,"Two halves always make one whole again. If you put the two equal pieces back together, you get the original shape back."
content/courses/shapes-measure-g1/lessons/smg1-02-02.json,smg1-02-02,steps.0,halves-quarters,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,PART_COUNT_CONFLICT[figure=2;text=4],58925c68,"A circle cut into two equal halves, one sky and one plain, and a rectangle cut into four equal quarters, alternating sky and tangerine.",Splitting a whole into **fourths** means cutting it into 4 equal parts. Each part is called a **fourth**. All 4 pieces must be the same size.
content/courses/shapes-measure-g1/lessons/smg1-02-02.json,smg1-02-02,steps.3,smg1-quarter-fourth,RENDER,PASS,,c7626681,"Quarter is another name for a fourth: a shape cut into four equal parts, one part is a quarter.","**Quarter** is another name for a fourth — they mean exactly the same thing. ""A quarter of the pizza"" and ""a fourth of the pizza"" are the same size piece."
content/courses/shapes-measure-g1/lessons/smg1-02-02.json,smg1-02-02,steps.5,smg1-fourths-halving,RENDER,PASS,,d8ae3c03,"Make fourths by cutting in half, then cutting each half in half again.","You can split into fourths by cutting in half, then cutting each half in half again. Two cuts, four equal pieces."
