lesson_id,step_id,field,include_arithmetic,pattern,detail,text
sy-04-02,k2,widget.options[].feedback,true,WORD_TEARING,"… √(hypotenus⟦e × a⟧…","leg = √(hypotenuse × adjacent segment) — the leg is the geometric mean of the whole and its near segment."
sy-04-02,k2,widget.options[].feedback,true,WORD_TEARING,"…le hypotenus⟦e × i⟧…","That gives the ALTITUDE, not a leg. A leg uses the whole hypotenuse × its adjacent segment."
sy-04-02,k2,widget.options[].feedback,true,WORD_TEARING,"… √(hypotenus⟦e × a⟧…","The legs aren't multiplied together here. A leg = √(hypotenuse × adjacent segment)."
sy-04-02,r1,takeaways,true,WORD_TEARING,"…Altitud⟦e = g⟧…","Altitude = geometric mean of the two hypotenuse segments: h = √(p·q)."
sy-04-02,r1,takeaways,true,WORD_TEARING,"…Le⟦g = g⟧…","Leg = geometric mean of the whole hypotenuse and its adjacent segment: √(hyp × adj)."
sy-04-02,rem-sy-geometric-mean-c,body,true,WORD_TEARING,"…ure. ALTITUD⟦E = g⟧…","Two geometric-mean relationships in the altitude picture. ALTITUDE = geometric mean of the two hypotenuse SEGMENTS: h = √(p·q). LEG = geometric mean of the whole HYPOTENUSE and the segment adjacent to that leg: leg = √(hyp·adj). Geometric mean of a and b is always √(ab) — square root of the product, not the average."
sy-04-02,rem-sy-geometric-mean-c,body,true,WORD_TEARING,"…= √(p·q). LE⟦G = g⟧…","Two geometric-mean relationships in the altitude picture. ALTITUDE = geometric mean of the two hypotenuse SEGMENTS: h = √(p·q). LEG = geometric mean of the whole HYPOTENUSE and the segment adjacent to that leg: leg = √(hyp·adj). Geometric mean of a and b is always √(ab) — square root of the product, not the average."
sy-04-02,rem-sy-geometric-mean-c,body,true,WORD_TEARING,"…: leg = √(hy⟦p·a⟧…","Two geometric-mean relationships in the altitude picture. ALTITUDE = geometric mean of the two hypotenuse SEGMENTS: h = √(p·q). LEG = geometric mean of the whole HYPOTENUSE and the segment adjacent to that leg: leg = √(hyp·adj). Geometric mean of a and b is always √(ab) — square root of the product, not the average."
sy-04-03,k1,explanationVariants,true,WORD_TEARING,"…leg = √(hy⟦p × a⟧…","leg = √(hyp × adjacent) = √(15 × 3) = √45 = 3√5."
sy-04-03,k1,widget.options[].feedback,true,WORD_TEARING,"… √(hypotenus⟦e × a⟧…","leg = √(hypotenuse × adjacent segment) = √(15 × 3) = √45. That's the geometric-mean rule for a leg."
sy-04-03,k1,widget.options[].feedback,true,WORD_TEARING,"…le hypotenus⟦e × a⟧…","√(3 × 12) is the ALTITUDE (the two segments). A leg uses the whole hypotenuse × adjacent segment: √(15 × 3)."
sy-04-03,ch,explanationVariants,true,WORD_TEARING,"…leg = √(hy⟦p × a⟧…","leg = √(hyp × adjacent) = √(25 × 16) = 20."
sy-04-03,rem-sy-solving-right-c,body,true,WORD_TEARING,"… √(hypotenus⟦e · i⟧…","Solving a right triangle with geometric means: label the two hypotenuse segments p and q and the whole hypotenuse (p + q). ALTITUDE = √(p·q). Each LEG = √(hypotenuse · its adjacent segment). Match the relationship to what you're solving for, and cross-check with a² + b² = c²."
sy-05-01,r1,takeaways,true,WORD_TEARING,"… (right angl⟦e + s⟧…","Shadows: person and object make similar triangles by AA (right angle + sun-ray angle)."
sy-05-02,k1,widget.options[].feedback,true,WORD_TEARING,"…orks. Realit⟦y = m⟧…","Subtraction isn't how scale works. Reality = model × 50."
sy-05-02,k1,widget.options[].feedback,true,WORD_TEARING,"…ality = mode⟦l × 50⟧…","Subtraction isn't how scale works. Reality = model × 50."
sy-05-02,c3,body,true,RAW_FRACTION,"1/2500","One subtlety trips people up: scale applies to **lengths**, but AREA scales by the square of the ratio. A 1 : 50 model has parts 1/50 the length — but its surface area is 1/50² = 1/2500 of the real thing. Length uses the scale; area uses the scale squared; volume, the cube."
sy-05-02,ch,hints,true,WORD_TEARING,"…Real lengt⟦h = b⟧…","Real length = blueprint × 24."
sy-05-02,ch,hints,true,WORD_TEARING,"…h = blueprin⟦t × 24⟧…","Real length = blueprint × 24."
sy-05-02,r1,takeaways,true,WORD_TEARING,"…tiply drawin⟦g × s⟧…","Scale drawings are similar copies; multiply drawing × scale for reality, divide to reverse."
sy-05-03,ch,explanationVariants,true,WORD_TEARING,"…Area rati⟦o = (2/5)⟧…","Area ratio = (2/5)² ... inverted for small-to-large it's 25/4. The large area is 8 × 25 ÷ 4 = 50."
sy-05-03,ch,explanationVariants,true,WORD_TEARING,"…5. Large are⟦a = 8 × (25/4) = 50⟧…","Sides 2:5 → areas 4:25. Large area = 8 × (25/4) = 50."
sy-05-03,ch,widget.fallbackFeedback,true,RAW_FRACTION,"25/4","Area ratio (5/2)² = 25/4; 8 × 25/4 = 50."
sy-05-03,ch,widget.commonErrors[].feedback,true,RAW_FRACTION,"25/4","20 = 8 × 5 ÷ 2 uses the side ratio — but AREA scales by the SQUARE: 8 × (5/2)² = 8 × 25/4 = 50."
sy-05-03,ch,widget.commonErrors[].feedback,true,RAW_FRACTION,"25/4","11 = 8 + 5 − 2 mixes operations. Area ratio is (5/2)² = 25/4, so 8 × 25/4 = 50."
sy-05-03,rem-sy-area-perimeter-k,explanationVariants,true,WORD_TEARING,"…h k = 3, are⟦a ×9⟧…","Area scales by k²: with k = 3, area ×9."
sy-06-01,k3,widget.commonErrors[].feedback,true,WORD_TEARING,"…by it. Lengt⟦h × k⟧…","2.5 subtracts 0.5 instead of multiplying by it. Length × k: 3 × 0.5 = 1.5."
sg-01-02,i2,widget.options[].feedback,true,WORD_TEARING,"… outer radiu⟦s = f⟧…","The gap sweeps the hole: outer radius = far side's distance, inner = 2. Washers, stacked — a shape the composite-solids chapter will price by subtraction."
sg-01-02,i2,widget.options[].feedback,true,WORD_TEARING,"…stance, inne⟦r = 2⟧…","The gap sweeps the hole: outer radius = far side's distance, inner = 2. Washers, stacked — a shape the composite-solids chapter will price by subtraction."
sg-02-01,k2,explanationVariants,true,WORD_TEARING,"…V = B⟦h = 24 × 7 = 168⟧…","V = Bh = 24 × 7 = 168 — slant ignored."
sg-02-01,k2,widget.fallbackFeedback,true,WORD_TEARING,"…B⟦h = 24 × 7 = 168⟧…","Bh = 24 × 7 = 168 — same slices as the upright prism at every level."
sg-02-01,k2,widget.successFeedback,true,WORD_TEARING,"…B⟦h = 24 × 7 = 168⟧…","Bh = 24 × 7 = 168 — same slices as the upright prism at every level."
sg-02-01,r1,takeaways,true,WORD_TEARING,"…: same heigh⟦t + e⟧…","Cavalieri: same height + equal cross-sections at EVERY level ⇒ equal volumes."
sg-02-01,rem-sg-cavalieri-k,widget.fallbackFeedback,true,WORD_TEARING,"…B⟦h = 60⟧…","Bh = 60 — identical to its upright twin."
sg-02-03,i1,widget.fallbackFeedback,true,WORD_TEARING,"…B⟦h = 16 × 12 = 192⟧…","Bh = 16 × 12 = 192 — while the lateral surface (running along 13) grew, this number didn't."
sg-02-03,ch,explanationVariants,true,WORD_TEARING,"…teral surfac⟦e = (perimeter)⟧…","Lateral surface = (perimeter)(slant) = 16 × 13 = 208 — versus the upright twin's 16 × 12 = 192. The shear added 16 of surface while adding zero volume."
sg-02-03,ch,widget.fallbackFeedback,true,WORD_TEARING,"…Perimete⟦r × s⟧…","Perimeter × slant = 16 × 13 = 208 — the surface pays for the lean that volume got free."
sg-02-03,ch,widget.fallbackFeedback,true,WORD_TEARING,"…meter × slan⟦t = 16 × 13 = 208⟧…","Perimeter × slant = 16 × 13 = 208 — the surface pays for the lean that volume got free."
sg-02-03,ch,widget.successFeedback,true,WORD_TEARING,"…Perimete⟦r × s⟧…","Perimeter × slant = 16 × 13 = 208 — the surface pays for the lean that volume got free."
sg-02-03,ch,widget.successFeedback,true,WORD_TEARING,"…meter × slan⟦t = 16 × 13 = 208⟧…","Perimeter × slant = 16 × 13 = 208 — the surface pays for the lean that volume got free."
sg-03-01,k1,widget.fallbackFeedback,true,WORD_TEARING,"…B⟦h = 25⟧…","Bh = 25π × 8 = 200π — the prism twin certifies it slice by slice."
sg-03-01,k1,widget.successFeedback,true,WORD_TEARING,"…B⟦h = 25⟧…","Bh = 25π × 8 = 200π — the prism twin certifies it slice by slice."
sg-03-01,k2,widget.options[].feedback,true,WORD_TEARING,"…qual section⟦s + C⟧…","Polygonal approximation is a valid alternative road, but the clean argument here is exact: constant equal sections + Cavalieri."
sg-03-01,r1,takeaways,true,WORD_TEARING,"…linder volum⟦e = B⟧…","Cylinder volume = Bh, justified: constant sections + Cavalieri against any equal-base prism."
sg-03-01,r1,takeaways,true,WORD_TEARING,"…tant section⟦s + C⟧…","Cylinder volume = Bh, justified: constant sections + Cavalieri against any equal-base prism."
sg-03-02,k2,explanationVariants,true,WORD_TEARING,"… — equal bas⟦e + h⟧…","Any pyramid's sections shrink by the same similarity law — equal base + height ⇒ equal sections at every level."
sg-03-02,k2,widget.options[].feedback,true,WORD_TEARING,"…ENT is tilin⟦g + s⟧…","Weight restates the claim — the ARGUMENT is tiling + similarity-matched sections + Cavalieri."
sg-03-02,k2,widget.options[].feedback,true,WORD_TEARING,"…ched section⟦s + C⟧…","Weight restates the claim — the ARGUMENT is tiling + similarity-matched sections + Cavalieri."
sg-03-02,k3,explanationVariants,true,WORD_TEARING,"…ual base are⟦a + e⟧…","Equal base area + equal height ⇒ Cavalieri hands the cone the ⅓: ⅓π(9)(10) = 30π."
sg-03-02,rem-sg-third-story-c,body,true,WORD_TEARING,"…nd similarit⟦y + C⟧…","The ⅓ in pyramid and cone volume is earned twice over: a cube tiles into THREE congruent square pyramids (so that pyramid is exactly ⅓Bh), and similarity + Cavalieri spread the result — every pyramid or cone with the same base area and height has sections shrinking by the same (z/h)² law, hence the same volume. Oblique versions ride along free."
sg-03-02,rem-sg-third-story-k,explanationVariants,true,WORD_TEARING,"…⅓ × bas⟦e × h⟧…","⅓ × base × height."
sg-03-03,k2,explanationVariants,true,WORD_TEARING,"…i: hemispher⟦e = c⟧…","Cavalieri: hemisphere = cylinder − cone = πr²·r − ⅓πr²·r."
sg-03-03,k2,explanationVariants,true,WORD_TEARING,"…re = cylinde⟦r − c⟧…","Cavalieri: hemisphere = cylinder − cone = πr²·r − ⅓πr²·r."
sg-03-03,k3,explanationVariants,true,RAW_FRACTION,"4/3","2 × ⅔ = 4/3: V = (4/3)πr³ — Grade 8's formula, finally justified. With r = 6: (4/3)(216)."
sg-03-03,k3,widget.fallbackFeedback,true,WORD_TEARING,"…lice identit⟦y + C⟧…","(4/3)(216) = 288 — the recall from Grade 8 is now a theorem: slice identity + Cavalieri + the ⅓ story."
sg-03-03,k3,widget.fallbackFeedback,true,WORD_TEARING,"…y + Cavalier⟦i + t⟧…","(4/3)(216) = 288 — the recall from Grade 8 is now a theorem: slice identity + Cavalieri + the ⅓ story."
sg-03-03,k3,widget.successFeedback,true,WORD_TEARING,"…lice identit⟦y + C⟧…","(4/3)(216) = 288 — the recall from Grade 8 is now a theorem: slice identity + Cavalieri + the ⅓ story."
sg-03-03,k3,widget.successFeedback,true,WORD_TEARING,"…y + Cavalier⟦i + t⟧…","(4/3)(216) = 288 — the recall from Grade 8 is now a theorem: slice identity + Cavalieri + the ⅓ story."
sg-03-03,r1,takeaways,true,WORD_TEARING,"…i: hemispher⟦e = c⟧…","Cavalieri: hemisphere = cylinder − cone = ⅔πr³; doubling gives V = (4/3)πr³."
sg-03-03,r1,takeaways,true,WORD_TEARING,"…re = cylinde⟦r − c⟧…","Cavalieri: hemisphere = cylinder − cone = ⅔πr³; doubling gives V = (4/3)πr³."
sg-03-03,r1,takeaways,true,WORD_TEARING,"…m — slice la⟦w + C⟧…","Every recall from Grade 8 is now a theorem — slice law + Cavalieri + the ⅓."
sg-03-03,r1,takeaways,true,WORD_TEARING,"…w + Cavalier⟦i + t⟧…","Every recall from Grade 8 is now a theorem — slice law + Cavalieri + the ⅓."
sg-03-03,rem-sg-sphere-justified-c,body,true,WORD_TEARING,"…es hemispher⟦e = c⟧…","The sphere's formula is proved by comparison: slice a hemisphere (radius r) and a same-size cylinder with a cone drilled out at any height h — disk area π(r² − h²) equals ring area πr² − πh². Cavalieri then gives hemisphere = cylinder − cone = πr³ − ⅓πr³ = ⅔πr³, and doubling yields V = (4/3)πr³."
sg-03-03,rem-sg-sphere-justified-c,body,true,WORD_TEARING,"…re = cylinde⟦r − c⟧…","The sphere's formula is proved by comparison: slice a hemisphere (radius r) and a same-size cylinder with a cone drilled out at any height h — disk area π(r² − h²) equals ring area πr² − πh². Cavalieri then gives hemisphere = cylinder − cone = πr³ − ⅓πr³ = ⅔πr³, and doubling yields V = (4/3)πr³."
sg-04-01,k2,explanationVariants,true,WORD_TEARING,"…e same radiu⟦s = o⟧…","Two hemispherical caps of the same radius = one full sphere."
sg-04-01,i2,widget.fallbackFeedback,true,WORD_TEARING,"…Cylinde⟦r = 775⟧…","Cylinder = 775π/3 − 250π/3 = 175π = 25πh ⇒ h = 7."
sg-04-01,i2,widget.commonErrors[].feedback,true,WORD_TEARING,"…5 first, the⟦n ÷25⟧…","21 = 525/25 drops the /3 — (775 − 250)/3 = 175 first, then ÷25: h = 7."
sg-04-01,r1,takeaways,true,WORD_TEARING,"…posite volum⟦e = s⟧…","Composite volume = sum of the pieces across clean (matched-radius) seams."
sg-04-01,r1,takeaways,true,WORD_TEARING,"…ilo (cylinde⟦r + h⟧…","Standard compounds: silo (cylinder + hemisphere), capsule (cylinder + sphere-in-two-halves), ice-cream (cone + hemisphere)."
sg-04-01,r1,takeaways,true,WORD_TEARING,"…ule (cylinde⟦r + s⟧…","Standard compounds: silo (cylinder + hemisphere), capsule (cylinder + sphere-in-two-halves), ice-cream (cone + hemisphere)."
sg-04-01,r1,takeaways,true,WORD_TEARING,"…e-cream (con⟦e + h⟧…","Standard compounds: silo (cylinder + hemisphere), capsule (cylinder + sphere-in-two-halves), ice-cream (cone + hemisphere)."
sg-04-01,rem-sg-composite-add-c,body,true,WORD_TEARING,"…seams (a sil⟦o = c⟧…","Composite solids price by decomposition: split at the seams (a silo = cylinder + hemisphere; a capsule's two hemispherical caps = one sphere), apply the justified formula to each piece, and ADD. Matched radii make seams clean — no gaps or overlaps to correct."
sg-04-01,rem-sg-composite-add-c,body,true,WORD_TEARING,"…lo = cylinde⟦r + h⟧…","Composite solids price by decomposition: split at the seams (a silo = cylinder + hemisphere; a capsule's two hemispherical caps = one sphere), apply the justified formula to each piece, and ADD. Matched radii make seams clean — no gaps or overlaps to correct."
sg-04-01,rem-sg-composite-add-c,body,true,WORD_TEARING,"…pherical cap⟦s = o⟧…","Composite solids price by decomposition: split at the seams (a silo = cylinder + hemisphere; a capsule's two hemispherical caps = one sphere), apply the justified formula to each piece, and ADD. Matched radii make seams clean — no gaps or overlaps to correct."
sg-04-02,k3,explanationVariants,true,WORD_TEARING,"…The mol⟦d = b⟧…","The mold = block minus the hemisphere-shaped cavity."
sg-04-02,i2,widget.commonErrors[].feedback,true,WORD_TEARING,"…tant section⟦s × l⟧…","132 pads for the arc — constant sections × length: 126."
sg-04-02,ch,hints,true,WORD_TEARING,"…Concret⟦e = o⟧…","Concrete = outer cylinder minus the water channel."
sg-04-02,ch,hints,true,WORD_TEARING,"…Outer radiu⟦s = i⟧…","Outer radius = inner + wall = 4 + 1 = 5."
sg-04-02,ch,hints,true,WORD_TEARING,"…adius = inne⟦r + w⟧…","Outer radius = inner + wall = 4 + 1 = 5."
sg-04-02,ch,hints,true,WORD_TEARING,"… inner + wal⟦l = 4 + 1 = 5⟧…","Outer radius = inner + wall = 4 + 1 = 5."
sg-04-02,r1,takeaways,true,WORD_TEARING,"…Hollow volum⟦e = o⟧…","Hollow volume = outer minus removed: tubes π(R² − r²)h, bores, carved cavities."
sg-04-02,rem-sg-composite-subtract-c,body,true,WORD_TEARING,"…ction: volum⟦e = o⟧…","Hollow solids price by subtraction: volume = outer solid − removed solid. The tube: π(R² − r²)h — subtract the SQUARES, never square the difference ((R − r)² misprices the ring). Bores through blocks and carved cavities follow the same one-minus pattern, and bending a constant-section solid changes nothing (Cavalieri)."
sg-04-02,rem-sg-composite-subtract-c,body,true,WORD_TEARING,"…= outer soli⟦d − r⟧…","Hollow solids price by subtraction: volume = outer solid − removed solid. The tube: π(R² − r²)h — subtract the SQUARES, never square the difference ((R − r)² misprices the ring). Bores through blocks and carved cavities follow the same one-minus pattern, and bending a constant-section solid changes nothing (Cavalieri)."
sg-04-03,k1,widget.fallbackFeedback,true,WORD_TEARING,"…2πr⟦h = 120⟧…","2πrh = 120π — the rectangle the wall becomes when unrolled."
sg-04-03,k1,widget.successFeedback,true,WORD_TEARING,"…2πr⟦h = 120⟧…","2πrh = 120π — the rectangle the wall becomes when unrolled."
sg-04-03,ch,hints,true,WORD_TEARING,"…cylinder wal⟦l + t⟧…","Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface."
sg-04-03,ch,hints,true,WORD_TEARING,"…herical dome⟦s = w⟧…","Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface."
sg-04-03,ch,hints,true,WORD_TEARING,"… domes = wal⟦l + o⟧…","Exposed: the cylinder wall + two hemispherical domes = wall + one full sphere's surface."
sg-04-03,r1,takeaways,true,WORD_TEARING,"…es bill oute⟦r + i⟧…","Hollows expose extra faces: tubes bill outer + inner walls + end rings."
sg-04-03,r1,takeaways,true,WORD_TEARING,"…+ inner wall⟦s + e⟧…","Hollows expose extra faces: tubes bill outer + inner walls + end rings."
sg-05-01,c1,body,true,WORD_TEARING,"… **lengths g⟦o ×k⟧…","The similarity course showed a 1:50 model's AREAS shrink by 50². Volume completes the trilogy: scale every length by k and **lengths go ×k, areas ×k², volumes ×k³** — the figure's k = 2 cube holds 2×2×2 = 8 unit cells because scaling stretched all THREE directions at once."
sg-05-01,c1,body,true,WORD_TEARING,"… go ×k, area⟦s ×k⟧…","The similarity course showed a 1:50 model's AREAS shrink by 50². Volume completes the trilogy: scale every length by k and **lengths go ×k, areas ×k², volumes ×k³** — the figure's k = 2 cube holds 2×2×2 = 8 unit cells because scaling stretched all THREE directions at once."
sg-05-01,c1,body,true,WORD_TEARING,"… ×k², volume⟦s ×k⟧…","The similarity course showed a 1:50 model's AREAS shrink by 50². Volume completes the trilogy: scale every length by k and **lengths go ×k, areas ×k², volumes ×k³** — the figure's k = 2 cube holds 2×2×2 = 8 unit cells because scaling stretched all THREE directions at once."
sg-05-01,i1,widget.successFeedback,true,WORD_TEARING,"… = 2: length⟦s ×2⟧…","At k = 2: lengths ×2, area ×4, volume ×8. Three readouts, three exponents, one drag. Scaled to k = 5 the same pattern gives 5, 25 and 125 — the sort the entry above asks for."
sg-05-01,i1,widget.successFeedback,true,WORD_TEARING,"…gths ×2, are⟦a ×4⟧…","At k = 2: lengths ×2, area ×4, volume ×8. Three readouts, three exponents, one drag. Scaled to k = 5 the same pattern gives 5, 25 and 125 — the sort the entry above asks for."
sg-05-01,i1,widget.successFeedback,true,WORD_TEARING,"…ea ×4, volum⟦e ×8⟧…","At k = 2: lengths ×2, area ×4, volume ×8. Three readouts, three exponents, one drag. Scaled to k = 5 the same pattern gives 5, 25 and 125 — the sort the entry above asks for."
sg-05-01,ch,hints,true,WORD_TEARING,"… 2: chocolat⟦e ×8⟧…","k = 2: chocolate ×8."
sg-05-01,r1,takeaways,true,WORD_TEARING,"…Length⟦s ×k⟧…","Lengths ×k, areas/surfaces ×k², volumes/capacities/masses ×k³ — sort the quantity before scaling."
sg-05-01,r1,takeaways,true,WORD_TEARING,"…reas/surface⟦s ×k⟧…","Lengths ×k, areas/surfaces ×k², volumes/capacities/masses ×k³ — sort the quantity before scaling."
sg-05-01,r1,takeaways,true,WORD_TEARING,"…cities/masse⟦s ×k⟧…","Lengths ×k, areas/surfaces ×k², volumes/capacities/masses ×k³ — sort the quantity before scaling."
sg-05-02,c1,body,true,WORD_TEARING,"…ugh **densit⟦y = m⟧…","Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,"…ensity = mas⟦s ÷ v⟧…","Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,"…0.6 — so mas⟦s = d⟧…","Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,"…ass = densit⟦y × v⟧…","Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,c1,body,true,WORD_TEARING,"…, and densit⟦y < 1⟧…","Volume meets matter through **density = mass ÷ volume**. A material's density is its identity card — steel ≈ 7.8 g/cm³, water 1, pine 0.6 — so mass = density × volume turns every formula this course justified into a WEIGHT prediction, and density < 1 predicts floating."
sg-05-02,k1,explanationVariants,true,WORD_TEARING,"…Mas⟦s = 7.8 × 113.1⟧…","Mass = 7.8 × 113.1 ≈ 882 g."
sg-05-02,k2,explanationVariants,true,WORD_TEARING,"…Densit⟦y = m⟧…","Density = mass/volume = 512/64."
sg-05-02,k2,explanationVariants,true,WORD_TEARING,"…= mass/volum⟦e = 512/64⟧…","Density = mass/volume = 512/64."
sg-05-02,ch,hints,true,WORD_TEARING,"…Densit⟦y = 3700 ÷ 200⟧…","Density = 3700 ÷ 200."
sg-05-02,r1,takeaways,true,WORD_TEARING,"…Densit⟦y = m⟧…","Density = mass ÷ volume: the material's identity card (steel 7.8, water 1, pine 0.6)."
sg-05-02,r1,takeaways,true,WORD_TEARING,"…ensity = mas⟦s ÷ v⟧…","Density = mass ÷ volume: the material's identity card (steel 7.8, water 1, pine 0.6)."
sg-05-02,r1,takeaways,true,WORD_TEARING,"…Mas⟦s = d⟧…","Mass = density × justified volume; float when average density < 1 (hollowing lowers it — ships)."
sg-05-02,r1,takeaways,true,WORD_TEARING,"…ass = densit⟦y × j⟧…","Mass = density × justified volume; float when average density < 1 (hollowing lowers it — ships)."
sg-05-02,r1,takeaways,true,WORD_TEARING,"…erage densit⟦y < 1⟧…","Mass = density × justified volume; float when average density < 1 (hollowing lowers it — ships)."
sg-05-02,rem-sg-density-c,body,true,WORD_TEARING,"…Densit⟦y = m⟧…","Density = mass ÷ volume identifies materials (steel ≈ 7.8, water 1, pine 0.6 g/cm³); mass = density × volume cashes out every volume formula in grams. An object floats when its AVERAGE density (mass over total outer volume, hollows included) is below the fluid's — and density never changes under scaling (mass and volume both take k³)."
sg-05-02,rem-sg-density-c,body,true,WORD_TEARING,"…ensity = mas⟦s ÷ v⟧…","Density = mass ÷ volume identifies materials (steel ≈ 7.8, water 1, pine 0.6 g/cm³); mass = density × volume cashes out every volume formula in grams. An object floats when its AVERAGE density (mass over total outer volume, hollows included) is below the fluid's — and density never changes under scaling (mass and volume both take k³)."
sg-05-02,rem-sg-density-c,body,true,WORD_TEARING,"… g/cm³); mas⟦s = d⟧…","Density = mass ÷ volume identifies materials (steel ≈ 7.8, water 1, pine 0.6 g/cm³); mass = density × volume cashes out every volume formula in grams. An object floats when its AVERAGE density (mass over total outer volume, hollows included) is below the fluid's — and density never changes under scaling (mass and volume both take k³)."
sg-05-02,rem-sg-density-c,body,true,WORD_TEARING,"…ass = densit⟦y × v⟧…","Density = mass ÷ volume identifies materials (steel ≈ 7.8, water 1, pine 0.6 g/cm³); mass = density × volume cashes out every volume formula in grams. An object floats when its AVERAGE density (mass over total outer volume, hollows included) is below the fluid's — and density never changes under scaling (mass and volume both take k³)."
sg-05-02,rem-sg-density-k,explanationVariants,true,WORD_TEARING,"…Densit⟦y = 54/27⟧…","Density = 54/27."
sg-05-03,k2,explanationVariants,true,WORD_TEARING,"…ank: capacit⟦y ×8⟧…","Double the tank: capacity ×8 (k³), steel ×4 (k²)."
sg-05-03,k2,explanationVariants,true,WORD_TEARING,"…8 (k³), stee⟦l ×4⟧…","Double the tank: capacity ×8 (k³), steel ×4 (k²)."
sg-05-03,k2,widget.fallbackFeedback,true,RAW_FRACTION,"1/2","k²/k³ = 1/k = 1/2 — big tanks are materially cheaper per liter: the k³ economy."
sg-05-03,k2,widget.successFeedback,true,RAW_FRACTION,"1/2","k²/k³ = 1/k = 1/2 — big tanks are materially cheaper per liter: the k³ economy."
sg-05-03,ch,explanationVariants,true,RAW_FRACTION,"3/4","r³ = 288 × 3/4 = 216 ⇒ r = 6 — chapter 3's melt challenge, run in reverse."
alg1-01-01,c1,body,true,WORD_TEARING,"…, undoing th⟦e *l⟧…","An equation like **3x + 5 = 20** is a two-step machine: x was multiplied by 3, then 5 was added. To find x, run the machine in **reverse**, undoing the *last* step first: subtract 5 (leaving 15), then divide by 3. So x = 5."
alg1-01-01,c1,body,true,WORD_TEARING,"…ing the *las⟦t* s⟧…","An equation like **3x + 5 = 20** is a two-step machine: x was multiplied by 3, then 5 was added. To find x, run the machine in **reverse**, undoing the *last* step first: subtract 5 (leaving 15), then divide by 3. So x = 5."
alg1-01-01,k1,hints,true,WORD_TEARING,"…Undo th⟦e +8⟧…","Undo the +8 first."
alg1-01-01,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…8)÷4. Undoin⟦g +8⟧…","That ADDED 8 before dividing: (28+8)÷4. Undoing +8 means SUBTRACTING: (28−8)÷4 = 5."
alg1-01-01,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…0 still need⟦s ÷4⟧…","That's 4x, not x — the subtraction is done, but 4x = 20 still needs ÷4: x = 5."
alg1-01-01,c2b,widget.successFeedback,true,WORD_TEARING,"…rds: undo th⟦e +5⟧…","One x on the left, 5 on the right — x = 5. Every move you made was two-sided, so the beam never tipped and the equation never stopped being true. That is the whole two-step machine run backwards: undo the +5, then undo the ×3."
alg1-01-01,c2b,widget.successFeedback,true,WORD_TEARING,"…then undo th⟦e ×3⟧…","One x on the left, 5 on the right — x = 5. Every move you made was two-sided, so the beam never tipped and the equation never stopped being true. That is the whole two-step machine run backwards: undo the +5, then undo the ×3."
alg1-01-01,k2,explanationVariants,true,WORD_TEARING,"…ng a −5 mean⟦s +5⟧…","Undoing a −5 means +5: 16 + 5 = 21, then 21 ÷ 3 = 7."
alg1-01-01,k3,explanationVariants,true,WORD_TEARING,"…on built x b⟦y ×3⟧…","Solving reverses the build. The equation built x by ×3 then +6, so solving undoes +6 first, then ÷3 — like taking off shoes before socks."
alg1-01-01,k3,explanationVariants,true,WORD_TEARING,"… x by ×3 the⟦n +6⟧…","Solving reverses the build. The equation built x by ×3 then +6, so solving undoes +6 first, then ÷3 — like taking off shoes before socks."
alg1-01-01,k3,explanationVariants,true,WORD_TEARING,"…olving undoe⟦s +6⟧…","Solving reverses the build. The equation built x by ×3 then +6, so solving undoes +6 first, then ÷3 — like taking off shoes before socks."
alg1-01-01,k3,explanationVariants,true,WORD_TEARING,"…6 first, the⟦n ÷3⟧…","Solving reverses the build. The equation built x by ×3 then +6, so solving undoes +6 first, then ÷3 — like taking off shoes before socks."
alg1-01-01,k3,hints,true,WORD_TEARING,"…Th⟦e +6⟧…","The +6 came last."
alg1-01-01,k3,widget.options[].feedback,true,WORD_TEARING,"…Yes — th⟦e +6⟧…","Yes — the +6 was applied last, so it's undone first: 3x = 15, then x = 5."
alg1-01-01,ch1,hints,true,WORD_TEARING,"…Und⟦o +3⟧…","Undo +3 first."
