# sourceSeal=66ac01f+inputs.e3761fe8ab55 generatedBy=scripts/audit/math-presentation-indexes.mts
# sourceInputSha256=e3761fe8ab55ba740dde5fc152343290c9ca48c9fcd040bb2c0c0bc6b94e043d sourceInputFiles=2011
# authoredCoverage=mainSteps:15653,remedialSteps:3394,explanationVariants:17154,mainExplanationVariants:13760,remedialExplanationVariants:3394,takeaways:5100,teasers:1701,narrations:1650,mainNarrations:1100,remedialNarrations:550,strings:153708
# A symbol that is part of an EXPRESSION which failed to tokenize — not a symbol used as a word.
# Measured as the PROSE RESIDUE after authoredMathParts removes every island — what the learner reads, not what the author wrote.
# Surface is derived from the call sites: widget spec strings render with arithmetic OFF, lesson body/hints/feedback with arithmetic ON.
# One row per (source, owner, unit, field, shape); a generator emitting the same shape at every seed appears once, with one representative seed.
source,owner,unit,field,surface,shape,seed,residue,text
generated,a2-trig,tf-model__numeric,widget.successFeedback,arithmetic-off,expression with π left untokenized,a2-trig|tf-model__numeric|support|0,"At half a period cosπ=−1, so h=28+6.","At half a period cosπ=−1, so h=28+6."
generated,a2-trig,tf-ratios__numeric,widget.prompt,arithmetic-off,expression with θ left untokenized,a2-trig|tf-ratios__numeric|support|0,"In a 12-35-37 right triangle, θ is opposite 12. If cosθ=n/37, find n.","In a 12-35-37 right triangle, θ is opposite 12. If cosθ=n/37, find n."
generated,g10-coordinate-proofs,cx-classify-quad__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g10-coordinate-proofs|cx-classify-quad__mcq|stretch|2,Looks don't testify; diagonals do: ≠ 5. Not a rectangle — parallelogram only.,Looks don't testify; diagonals do: √61 ≠ 5. Not a rectangle — parallelogram only.
generated,g10-coordinate-proofs,cx-classify-quad__mcq,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,g10-coordinate-proofs|cx-classify-quad__mcq|core|4,Looks don't testify; diagonals do: ≠ 5. Not a rectangle — parallelogram only.,Looks don't testify; diagonals do: √61 ≠ 5. Not a rectangle — parallelogram only.
generated,g10-coordinate-proofs,cx-classify-quad__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g10-coordinate-proofs|cx-classify-quad__mcq|support|9,Looks don't testify; diagonals do: ≠ 5. Not a rectangle — parallelogram only.,Looks don't testify; diagonals do: √61 ≠ 5. Not a rectangle — parallelogram only.
generated,g10-coordinate-proofs,cx-classify-quad__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g10-coordinate-proofs|cx-classify-quad__mcq|stretch|11,Looks don't testify; diagonals do: ≠ 5. Not a rectangle — parallelogram only.,Looks don't testify; diagonals do: √61 ≠ 5. Not a rectangle — parallelogram only.
generated,g10-coordinate-proofs,cx-dist-apps__numeric,widget.fallbackFeedback,arithmetic-off,expression with √ left untokenized,g10-coordinate-proofs|cx-dist-apps__numeric|stretch|8,"AC = √((3−0)² + (5−0)²) = ≈ 5.83 = BC: isosceles, proved by measurement.","AC = √((3−0)² + (5−0)²) = √34 ≈ 5.83 = BC: isosceles, proved by measurement."
generated,g10-coordinate-proofs,cx-parallel-proof__numeric,widget.commonErrors[2].feedback,arithmetic-off,expression with Δ left untokenized,g10-coordinate-proofs|cx-parallel-proof__numeric|stretch|5,"8 reuses Δx as the rise — the slope scales it: rise = ()(8) = 6, so y = 7.","8 reuses Δx as the rise — the slope scales it: rise = (3/4)(8) = 6, so y = 7."
generated,g10-coordinate-proofs,cx-perp-proof__mcq,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,g10-coordinate-proofs|cx-perp-proof__mcq|support|0,"The product is not formally defined, not ≠ −1 — and the lines visibly cross at a right angle at (3, −2).","The product is not formally defined, not ≠ −1 — and the lines visibly cross at a right angle at (3, −2)."
generated,g10-coordinate-proofs,cx-perp-proof__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g10-coordinate-proofs|cx-perp-proof__mcq|core|1,"The product is not formally defined, not ≠ −1 — and the lines visibly cross at a right angle at (3, −2).","The product is not formally defined, not ≠ −1 — and the lines visibly cross at a right angle at (3, −2)."
generated,g10-coordinate-proofs,cx-perp-proof__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g10-coordinate-proofs|cx-perp-proof__mcq|stretch|2,"The product is not formally defined, not ≠ −1 — and the lines visibly cross at a right angle at (3, −2).","The product is not formally defined, not ≠ −1 — and the lines visibly cross at a right angle at (3, −2)."
generated,g10-coordinate-proofs,cx-perp-proof__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g10-coordinate-proofs|cx-perp-proof__mcq|support|3,"The product is not formally defined, not ≠ −1 — and the lines visibly cross at a right angle at (3, −2).","The product is not formally defined, not ≠ −1 — and the lines visibly cross at a right angle at (3, −2)."
generated,g10-geometry-foundations,gf-congruence-def__mcq,widget.prompt,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-congruence-def__mcq|support|0,"By definition, ΔABC ≅ ΔDEF means…","By definition, ΔABC ≅ ΔDEF means…"
generated,g10-geometry-foundations,gf-congruence-def__mcq,widget.options[1].label,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-congruence-def__mcq|support|0,some rigid motion maps ΔABC exactly onto ΔDEF,some rigid motion maps ΔABC exactly onto ΔDEF
generated,g10-geometry-foundations,gf-congruence-def__mcq,widget.options[0].label,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-congruence-def__mcq|core|1,some rigid motion maps ΔABC exactly onto ΔDEF,some rigid motion maps ΔABC exactly onto ΔDEF
generated,g10-geometry-foundations,gf-congruence-def__mcq,widget.options[2].label,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-congruence-def__mcq|stretch|2,some rigid motion maps ΔABC exactly onto ΔDEF,some rigid motion maps ΔABC exactly onto ΔDEF
generated,g10-geometry-foundations,gf-congruence-def__mcq,widget.options[3].label,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-congruence-def__mcq|stretch|11,some rigid motion maps ΔABC exactly onto ΔDEF,some rigid motion maps ΔABC exactly onto ΔDEF
generated,g10-geometry-foundations,gf-corresponding-parts__mcq,widget.prompt,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-corresponding-parts__mcq|support|0,ΔGHJ ≅ ΔPQR. Which segment is congruent to HJ?,ΔGHJ ≅ ΔPQR. Which segment is congruent to HJ?
generated,g10-geometry-foundations,gf-corresponding-parts__mcq,widget.options[1].feedback,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-corresponding-parts__mcq|core|1,"EFD is the partner of ΔBCA (B→E, C→F, A→D). Here the left side starts with C, so the right must start with C's partner, F.","EFD is the partner of ΔBCA (B→E, C→F, A→D). Here the left side starts with C, so the right must start with C's partner, F."
generated,g10-geometry-foundations,gf-corresponding-parts__mcq,widget.options[3].feedback,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-corresponding-parts__mcq|stretch|2,"EFD is the partner of ΔBCA (B→E, C→F, A→D). Here the left side starts with C, so the right must start with C's partner, F.","EFD is the partner of ΔBCA (B→E, C→F, A→D). Here the left side starts with C, so the right must start with C's partner, F."
generated,g10-geometry-foundations,gf-corresponding-parts__mcq,widget.options[2].feedback,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-corresponding-parts__mcq|support|3,"EFD is the partner of ΔBCA (B→E, C→F, A→D). Here the left side starts with C, so the right must start with C's partner, F.","EFD is the partner of ΔBCA (B→E, C→F, A→D). Here the left side starts with C, so the right must start with C's partner, F."
generated,g10-geometry-foundations,gf-corresponding-parts__mcq,widget.options[0].feedback,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-corresponding-parts__mcq|stretch|8,"EFD is the partner of ΔBCA (B→E, C→F, A→D). Here the left side starts with C, so the right must start with C's partner, F.","EFD is the partner of ΔBCA (B→E, C→F, A→D). Here the left side starts with C, so the right must start with C's partner, F."
generated,g10-geometry-foundations,gf-corresponding-parts__numeric,widget.prompt,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-corresponding-parts__numeric|support|0,ΔABC ≅ ΔDEF and m∠C = 64°. Find m∠F in degrees.,ΔABC ≅ ΔDEF and m∠C = 64°. Find m∠F in degrees.
generated,g10-geometry-foundations,gf-definitions__mcq,widget.options[3].feedback,arithmetic-off,expression with ≤ left untokenized,g10-geometry-foundations|gf-definitions__mcq|support|0,Distance ≤ 5 describes the filled DISK. The circle is only the boundary — the points at exactly 5.,Distance ≤ 5 describes the filled DISK. The circle is only the boundary — the points at exactly 5.
generated,g10-geometry-foundations,gf-definitions__mcq,widget.options[2].feedback,arithmetic-off,expression with ≤ left untokenized,g10-geometry-foundations|gf-definitions__mcq|core|1,Distance ≤ 5 describes the filled DISK. The circle is only the boundary — the points at exactly 5.,Distance ≤ 5 describes the filled DISK. The circle is only the boundary — the points at exactly 5.
generated,g10-geometry-foundations,gf-definitions__mcq,widget.options[1].feedback,arithmetic-off,expression with ≤ left untokenized,g10-geometry-foundations|gf-definitions__mcq|stretch|2,Distance ≤ 5 describes the filled DISK. The circle is only the boundary — the points at exactly 5.,Distance ≤ 5 describes the filled DISK. The circle is only the boundary — the points at exactly 5.
generated,g10-geometry-foundations,gf-definitions__mcq,widget.options[0].feedback,arithmetic-off,expression with ≤ left untokenized,g10-geometry-foundations|gf-definitions__mcq|support|3,Distance ≤ 5 describes the filled DISK. The circle is only the boundary — the points at exactly 5.,Distance ≤ 5 describes the filled DISK. The circle is only the boundary — the points at exactly 5.
generated,g10-geometry-foundations,gf-find-motion__numeric,widget.prompt,arithmetic-off,expression with Δ left untokenized,g10-geometry-foundations|gf-find-motion__numeric|support|0,"Using the translation (x, y) → (x + 2, y + 4) from the last problem: point (2, 2) lies inside ΔABC. What is the x-coordinate of its image?","Using the translation (x, y) → (x + 2, y + 4) from the last problem: point (2, 2) lies inside ΔABC. What is the x-coordinate of its image?"
generated,g10-polygons-quadrilaterals,pq-capstone__mcq,widget.prompt,arithmetic-off,expression with ≠ left untokenized,g10-polygons-quadrilaterals|pq-capstone__mcq|support|0,"A figure shows tick marks: the two TOP sides match each other, the two BOTTOM sides match each other (top ≠ bottom). No other marks. Most specific name?","A figure shows tick marks: the two TOP sides match each other, the two BOTTOM sides match each other (top ≠ bottom). No other marks. Most specific name?"
generated,g10-polygons-quadrilaterals,pq-capstone__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g10-polygons-quadrilaterals|pq-capstone__mcq|support|0,A rhombus needs all FOUR sides equal; here top ≠ bottom. Two distinct consecutive pairs: kite.,A rhombus needs all FOUR sides equal; here top ≠ bottom. Two distinct consecutive pairs: kite.
generated,g10-polygons-quadrilaterals,pq-capstone__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g10-polygons-quadrilaterals|pq-capstone__mcq|core|1,A rhombus needs all FOUR sides equal; here top ≠ bottom. Two distinct consecutive pairs: kite.,A rhombus needs all FOUR sides equal; here top ≠ bottom. Two distinct consecutive pairs: kite.
generated,g10-polygons-quadrilaterals,pq-capstone__mcq,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,g10-polygons-quadrilaterals|pq-capstone__mcq|stretch|2,A rhombus needs all FOUR sides equal; here top ≠ bottom. Two distinct consecutive pairs: kite.,A rhombus needs all FOUR sides equal; here top ≠ bottom. Two distinct consecutive pairs: kite.
generated,g10-right-triangles,rt-classify__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g10-right-triangles|rt-classify__mcq|support|0,Equilateral needs sides exactly equal ( ≠ 9). The square test gives 81 > 65: obtuse.,Equilateral needs sides exactly equal (4 ≠ 7 ≠ 9). The square test gives 81 > 65: obtuse.
generated,g10-right-triangles,rt-classify__mcq,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,g10-right-triangles|rt-classify__mcq|support|3,Equilateral needs sides exactly equal ( ≠ 9). The square test gives 81 > 65: obtuse.,Equilateral needs sides exactly equal (4 ≠ 7 ≠ 9). The square test gives 81 > 65: obtuse.
generated,g10-right-triangles,rt-classify__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g10-right-triangles|rt-classify__mcq|core|4,Equilateral needs sides exactly equal ( ≠ 9). The square test gives 81 > 65: obtuse.,Equilateral needs sides exactly equal (4 ≠ 7 ≠ 9). The square test gives 81 > 65: obtuse.
generated,g10-right-triangles,rt-classify__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g10-right-triangles|rt-classify__mcq|core|7,Equilateral needs sides exactly equal ( ≠ 9). The square test gives 81 > 65: obtuse.,Equilateral needs sides exactly equal (4 ≠ 7 ≠ 9). The square test gives 81 > 65: obtuse.
generated,g10-right-triangles,rt-ratio-identities__numeric,widget.commonErrors[0].feedback,arithmetic-off,expression with ≠ left untokenized,g10-right-triangles|rt-ratio-identities__numeric|stretch|2,sin 34° ≠ cos 34° (they only meet at 45°). The swap crosses to the COMPLEMENT: 90 − 34 = 56.,sin 34° ≠ cos 34° (they only meet at 45°). The swap crosses to the COMPLEMENT: 90 − 34 = 56.
generated,g10-right-triangles,rt-ratio-identities__numeric,widget.prompt,arithmetic-off,expression with θ left untokenized,g10-right-triangles|rt-ratio-identities__numeric|support|3,An acute angle has sin θ = . Use sin²θ + cos²θ = 1 to find cos θ (4 decimals).,An acute angle has sin θ = 5/13. Use sin²θ + cos²θ = 1 to find cos θ (4 decimals).
generated,g10-right-triangles,rt-sohcahtoa__numeric,widget.prompt,arithmetic-off,expression with θ left untokenized,g10-right-triangles|rt-sohcahtoa__numeric|support|0,"In a 3-4-5 right triangle, θ is the angle whose opposite side is 3. What is sin θ (as a decimal)?","In a 3-4-5 right triangle, θ is the angle whose opposite side is 3. What is sin θ (as a decimal)?"
generated,g10-right-triangles,rt-sohcahtoa__numeric,widget.commonErrors[0].feedback,arithmetic-off,expression with θ left untokenized,g10-right-triangles|rt-sohcahtoa__numeric|support|0,0.8 = is cos θ (adjacent over hypotenuse). Sine takes the OPPOSITE side: = 0.6.,0.8 = 4/5 is cos θ (adjacent over hypotenuse). Sine takes the OPPOSITE side: 3/5 = 0.6.
generated,g10-right-triangles,rt-sohcahtoa__numeric,widget.commonErrors[1].feedback,arithmetic-off,expression with θ left untokenized,g10-right-triangles|rt-sohcahtoa__numeric|support|0,0.75 = is tan θ (opposite over adjacent). Sine divides by the HYPOTENUSE: = 0.6.,0.75 = 3/4 is tan θ (opposite over adjacent). Sine divides by the HYPOTENUSE: 3/5 = 0.6.
generated,g10-right-triangles,rt-solve-complete__numeric,widget.prompt,arithmetic-off,expression with θ left untokenized,g10-right-triangles|rt-solve-complete__numeric|support|3,"θ = 37°, hypotenuse 10. Find the leg OPPOSITE θ (2 decimals).","θ = 37°, hypotenuse 10. Find the leg OPPOSITE θ (2 decimals)."
generated,g10-right-triangles,rt-solve-side__numeric,widget.prompt,arithmetic-off,expression with θ left untokenized,g10-right-triangles|rt-solve-side__numeric|support|0,"Hypotenuse 20, angle θ = 34°. Find the side OPPOSITE θ (2 decimals).","Hypotenuse 20, angle θ = 34°. Find the side OPPOSITE θ (2 decimals)."
generated,g10-similarity,sy-aa__mcq,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,g10-similarity|sy-aa__mcq|core|1,Only ONE angle (90°) matches; 30° ≠ 45°. AA needs TWO equal angle pairs.,Only ONE angle (90°) matches; 30° ≠ 45°. AA needs TWO equal angle pairs.
generated,g10-similarity,sy-aa__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g10-similarity|sy-aa__mcq|support|6,Only ONE angle (90°) matches; 30° ≠ 45°. AA needs TWO equal angle pairs.,Only ONE angle (90°) matches; 30° ≠ 45°. AA needs TWO equal angle pairs.
generated,g10-similarity,sy-aa__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g10-similarity|sy-aa__mcq|core|10,Only ONE angle (90°) matches; 30° ≠ 45°. AA needs TWO equal angle pairs.,Only ONE angle (90°) matches; 30° ≠ 45°. AA needs TWO equal angle pairs.
generated,g10-solid-geometry,sg-composite-add__numeric,widget.numericErrors[2].feedback,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-composite-add__numeric|support|3,432 caps with a cone's 72 — the hemisphere holds ⅔πr³ = : 504.,432 caps with a cone's 72 — the hemisphere holds ⅔πr³ = 144π: 504.
generated,g10-solid-geometry,sg-cylinder-justified__mcq,widget.options[2].label,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-cylinder-justified__mcq|support|0,"The cylinder's sections are constantly πr² — so any equal-base-area prism matches it at EVERY level, and Cavalieri closes the deal","The cylinder's sections are constantly πr² — so any equal-base-area prism matches it at EVERY level, and Cavalieri closes the deal"
generated,g10-solid-geometry,sg-cylinder-justified__mcq,widget.options[0].label,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-cylinder-justified__mcq|core|1,"The cylinder's sections are constantly πr² — so any equal-base-area prism matches it at EVERY level, and Cavalieri closes the deal","The cylinder's sections are constantly πr² — so any equal-base-area prism matches it at EVERY level, and Cavalieri closes the deal"
generated,g10-solid-geometry,sg-cylinder-justified__mcq,widget.options[1].label,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-cylinder-justified__mcq|stretch|2,"The cylinder's sections are constantly πr² — so any equal-base-area prism matches it at EVERY level, and Cavalieri closes the deal","The cylinder's sections are constantly πr² — so any equal-base-area prism matches it at EVERY level, and Cavalieri closes the deal"
generated,g10-solid-geometry,sg-cylinder-justified__mcq,widget.options[3].label,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-cylinder-justified__mcq|support|9,"The cylinder's sections are constantly πr² — so any equal-base-area prism matches it at EVERY level, and Cavalieri closes the deal","The cylinder's sections are constantly πr² — so any equal-base-area prism matches it at EVERY level, and Cavalieri closes the deal"
generated,g10-solid-geometry,sg-revolution__numeric,widget.numericErrors[0].feedback,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-revolution__numeric|core|1,21 = 3 × 7 forgets to square the radius — V = πr²h = (7) = .,21 = 3 × 7 forgets to square the radius — V = πr²h = π(9)(7) = 63π.
generated,g10-solid-geometry,sg-revolution__numeric,widget.fallbackFeedback,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-revolution__numeric|core|1,"Spinning a rectangle about a side sweeps a cylinder, V = πr²h: r = 3, h = 7 gives .","Spinning a rectangle about a side sweeps a cylinder, V = πr²h: r = 3, h = 7 gives 63π."
generated,g10-solid-geometry,sg-revolution__numeric,widget.successFeedback,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-revolution__numeric|core|1,"Spinning a rectangle about a side sweeps a cylinder, V = πr²h: r = 3, h = 7 gives .","Spinning a rectangle about a side sweeps a cylinder, V = πr²h: r = 3, h = 7 gives 63π."
generated,g10-solid-geometry,sg-section-reasoning__numeric,widget.fallbackFeedback,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-section-reasoning__numeric|core|1,r = ⇒ r = 6; V = ()(216)π = .,2πr = 12π ⇒ r = 6; V = (4/3)(216)π = 288π.
generated,g10-solid-geometry,sg-section-reasoning__numeric,widget.successFeedback,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-section-reasoning__numeric|core|1,r = ⇒ r = 6; V = ()(216)π = .,2πr = 12π ⇒ r = 6; V = (4/3)(216)π = 288π.
generated,g10-solid-geometry,sg-sphere-justified__numeric,widget.prompt,arithmetic-off,expression with π left untokenized,g10-solid-geometry|sg-sphere-justified__numeric|core|1,r = 5. Hemisphere volume = cylinder () minus cone (). Coefficient of π (2 decimals) = ?,r = 5. Hemisphere volume = cylinder (125π) minus cone (125π/3). Coefficient of π (2 decimals) = ?
generated,g10-triangle-congruence,tc-hinge__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g10-triangle-congruence|tc-hinge__mcq|support|0,"Equal only if the included angles matched — but 50° ≠ 70°, so Y's third side is longer.","Equal only if the included angles matched — but 50° ≠ 70°, so Y's third side is longer."
generated,g10-triangle-congruence,tc-hinge__mcq,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,g10-triangle-congruence|tc-hinge__mcq|core|10,"Equal only if the included angles matched — but 50° ≠ 70°, so Y's third side is longer.","Equal only if the included angles matched — but 50° ≠ 70°, so Y's third side is longer."
generated,g10-triangle-congruence,tc-hinge__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g10-triangle-congruence|tc-hinge__mcq|stretch|11,"Equal only if the included angles matched — but 50° ≠ 70°, so Y's third side is longer.","Equal only if the included angles matched — but 50° ≠ 70°, so Y's third side is longer."
generated,g10-triangle-congruence,tc-inequality-proofs__mcq,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,g10-triangle-congruence|tc-inequality-proofs__mcq|core|1,"The included angles DIFFER (65° ≠ 50°), so it's not congruence — it's the hinge INEQUALITY.","The included angles DIFFER (65° ≠ 50°), so it's not congruence — it's the hinge INEQUALITY."
generated,g10-triangle-congruence,tc-inequality-proofs__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g10-triangle-congruence|tc-inequality-proofs__mcq|core|4,"The included angles DIFFER (65° ≠ 50°), so it's not congruence — it's the hinge INEQUALITY.","The included angles DIFFER (65° ≠ 50°), so it's not congruence — it's the hinge INEQUALITY."
generated,g10-triangle-congruence,tc-inequality-proofs__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g10-triangle-congruence|tc-inequality-proofs__mcq|stretch|5,"The included angles DIFFER (65° ≠ 50°), so it's not congruence — it's the hinge INEQUALITY.","The included angles DIFFER (65° ≠ 50°), so it's not congruence — it's the hinge INEQUALITY."
generated,g12-function-analysis,function-analysis__fna-decompose__numeric,widget.prompt,arithmetic-off,expression with π left untokenized,g12-function-analysis|function-analysis__fna-decompose__numeric|support|0,"A ripple's radius is r(t) = 2t meters after t seconds, and A(r) = πr². What is the area at t = 3, as a multiple of π?","A ripple's radius is r(t) = 2t meters after t seconds, and A(r) = πr². What is the area at t = 3, as a multiple of π?"
generated,g12-function-analysis,function-analysis__fna-graph-read__mcq,widget.options[0].feedback,arithmetic-off,expression with ∞ left untokenized,g12-function-analysis|function-analysis__fna-graph-read__mcq|support|0,"The graph spends plenty of time below 2 (f(0) = 0, f(1) = −2) and even runs to −∞ leftward. Range: all reals.","The graph spends plenty of time below 2 (f(0) = 0, f(1) = −2) and even runs to −∞ leftward. Range: all reals."
generated,g12-function-analysis,function-analysis__fna-graph-read__mcq,widget.options[1].feedback,arithmetic-off,expression with ∞ left untokenized,g12-function-analysis|function-analysis__fna-graph-read__mcq|support|3,"The graph spends plenty of time below 2 (f(0) = 0, f(1) = −2) and even runs to −∞ leftward. Range: all reals.","The graph spends plenty of time below 2 (f(0) = 0, f(1) = −2) and even runs to −∞ leftward. Range: all reals."
generated,g12-function-analysis,function-analysis__fna-graph-read__mcq,widget.options[2].feedback,arithmetic-off,expression with ∞ left untokenized,g12-function-analysis|function-analysis__fna-graph-read__mcq|stretch|8,"The graph spends plenty of time below 2 (f(0) = 0, f(1) = −2) and even runs to −∞ leftward. Range: all reals.","The graph spends plenty of time below 2 (f(0) = 0, f(1) = −2) and even runs to −∞ leftward. Range: all reals."
generated,g12-function-analysis,function-analysis__fna-restricted__mcq,widget.options[0].label,arithmetic-off,expression with ≤ left untokenized,g12-function-analysis|function-analysis__fna-restricted__mcq|core|1, ≤ 7,−1 ≤ x ≤ 7
generated,g12-function-analysis,function-analysis__fna-restricted__mcq,widget.options[1].label,arithmetic-off,expression with ≤ left untokenized,g12-function-analysis|function-analysis__fna-restricted__mcq|stretch|2, ≤ 7,−1 ≤ x ≤ 7
generated,g12-function-analysis,function-analysis__fna-restricted__mcq,widget.options[2].label,arithmetic-off,expression with ≤ left untokenized,g12-function-analysis|function-analysis__fna-restricted__mcq|support|9, ≤ 7,−1 ≤ x ≤ 7
generated,g12-limits-continuity,limits-continuity__lc-dne__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g12-limits-continuity|limits-continuity__lc-dne__mcq|support|0,"Right — −2 ≠ +2, disagreeing sides, so the limit DNE.","Right — −2 ≠ +2, disagreeing sides, so the limit DNE."
generated,g12-limits-continuity,limits-continuity__lc-dne__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g12-limits-continuity|limits-continuity__lc-dne__mcq|support|6,"Right — −2 ≠ +2, disagreeing sides, so the limit DNE.","Right — −2 ≠ +2, disagreeing sides, so the limit DNE."
generated,g12-limits-continuity,limits-continuity__lc-dne__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g12-limits-continuity|limits-continuity__lc-dne__mcq|core|7,"Right — −2 ≠ +2, disagreeing sides, so the limit DNE.","Right — −2 ≠ +2, disagreeing sides, so the limit DNE."
generated,g12-limits-continuity,limits-continuity__lc-endbehavior__mcq,widget.options[2].label,arithmetic-off,expression with ∞ left untokenized,g12-limits-continuity|limits-continuity__lc-endbehavior__mcq|support|0,→ −∞ (grows negatively without bound),→ −∞ (grows negatively without bound)
generated,g12-limits-continuity,limits-continuity__lc-endbehavior__mcq,widget.options[2].feedback,arithmetic-off,expression with ∞ left untokenized,g12-limits-continuity|limits-continuity__lc-endbehavior__mcq|stretch|2,"Top-heavy gives ∞, but here the BOTTOM degree is larger → 0.","Top-heavy gives ∞, but here the BOTTOM degree is larger → 0."
generated,g12-limits-continuity,limits-continuity__lc-endbehavior__mcq,widget.options[0].label,arithmetic-off,expression with ∞ left untokenized,g12-limits-continuity|limits-continuity__lc-endbehavior__mcq|stretch|8,→ −∞ (grows negatively without bound),→ −∞ (grows negatively without bound)
generated,g12-limits-continuity,limits-continuity__lc-endbehavior__mcq,widget.options[1].feedback,arithmetic-off,expression with ∞ left untokenized,g12-limits-continuity|limits-continuity__lc-endbehavior__mcq|core|10,"Top-heavy gives ∞, but here the BOTTOM degree is larger → 0.","Top-heavy gives ∞, but here the BOTTOM degree is larger → 0."
generated,g12-limits-continuity,limits-continuity__lc-onesided__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g12-limits-continuity|limits-continuity__lc-onesided__mcq|support|0,"Reconsider the governing relationship: the average. Left 1 ≠ right 3, so the limit DNE.","Reconsider the governing relationship: the average. Left 1 ≠ right 3, so the limit DNE."
generated,g12-limits-continuity,limits-continuity__lc-onesided__mcq,widget.options[1].feedback,arithmetic-off,expression with ≠ left untokenized,g12-limits-continuity|limits-continuity__lc-onesided__mcq|core|1,"Reconsider the governing relationship: the average. Left 1 ≠ right 3, so the limit DNE.","Reconsider the governing relationship: the average. Left 1 ≠ right 3, so the limit DNE."
generated,g12-limits-continuity,limits-continuity__lc-onesided__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g12-limits-continuity|limits-continuity__lc-onesided__mcq|core|7,"Reconsider the governing relationship: the average. Left 1 ≠ right 3, so the limit DNE.","Reconsider the governing relationship: the average. Left 1 ≠ right 3, so the limit DNE."
generated,g12-polar-parametric,polar-parametric__pp-nth-roots__mcq,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,g12-polar-parametric|polar-parametric__pp-nth-roots__mcq|support|3,"|1 + i| = ≠ 1, so it's off the unit circle. The roots are 1, i, −1, −i.","|1 + i| = √2 ≠ 1, so it's off the unit circle. The roots are 1, i, −1, −i."
generated,g12-polar-parametric,polar-parametric__pp-nth-roots__mcq,widget.options[0].feedback,arithmetic-off,expression with ≠ left untokenized,g12-polar-parametric|polar-parametric__pp-nth-roots__mcq|core|4,"|1 + i| = ≠ 1, so it's off the unit circle. The roots are 1, i, −1, −i.","|1 + i| = √2 ≠ 1, so it's off the unit circle. The roots are 1, i, −1, −i."
